ID,Gender,MaritalStatus,Education,CommuteDistance,PerformanceRating,PercentSalaryHike,MonthlyIncome,StockOptionLevel,CompanyProfit,Department,BusinessTravel,YearsWithCurrentManager,YearsSinceLastPromotion,JobSatisfaction,EnvironmentSatisfaction,TrainingHoursLastYear,TotalWorkingYears,YearsInCurrentRole,YearsAtCompany,NumbersCompaniesWorked,WorkLifeBal,JobLevel,Attrition,ReasonToManager,ReasonInExitInterview 
3996,Male,Single,Under-Graduate,1,3,16,44087,1,0,Sales,0,0,0,3,4,4,2,0,0,2,3,Associate Developer,No,,
3997,Female,Single,Graduate,3,5,12,52431,0,-1,Public Relations,0,0,0,3,5,3,0,0,0,1,3,Developer,Yes,Repetitive task,Want Challenging task
3998,Male,Single,Graduate,2,5,18,49396,0,-2,Public Relations,0,0,2,1,1,3,4,1,2,3,4,Developer,Yes,Technology,Higher studies
3999,Male,Single,Under-Graduate,2,5,18,50716,0,1,People Management,0,2,0,1,2,5,8,0,5,2,5,Developer,No,,
4000,Male,Single,Graduate,1,4,20,44018,1,-1,Training,0,1,0,5,4,4,2,0,1,2,3,Associate Developer,Yes,Technology,Higher studies
4001,Female,Single,Graduate,2,5,13,45141,1,1,Training,0,1,2,2,1,4,4,2,3,2,3,Developer,Yes,Repetitive task,Want Challenging task
4002,Female,Married,Graduate,3,3,17,58689,1,-2,Testing,0,0,0,5,5,2,1,0,0,2,3,Developer,No,,
4003,Female,Married,Under-Graduate,1,2,15,57296,1,0,Public Relations,1,0,0,4,1,5,1,0,0,2,1,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4004,Female,Single,Graduate,2,5,11,45485,1,-1,Public Relations,0,0,0,4,5,4,1,0,0,3,1,Developer,Yes,Technology,Higher studies
4005,Female,Single,Under-Graduate,1,4,16,45278,0,-1,Testing,1,0,0,2,5,5,6,0,1,2,3,Developer,No,,
4006,Female,Single,Graduate,2,5,15,48189,1,-2,Consultancy,0,0,0,5,4,5,0,0,0,1,1,Associate Developer,No,,
4007,Female,Married,Graduate,2,5,16,42579,1,-2,Product Management,0,0,0,3,3,5,0,0,0,1,1,Associate Developer,Yes,Repetitive task,Want Challenging task
4008,Male,Single,Graduate,2,4,20,40172,1,1,Testing,0,0,0,5,5,5,0,0,0,1,2,Associate Developer,No,,
4009,Male,Single,Graduate,2,4,18,51952,1,0,Public Relations,1,0,0,3,5,3,0,0,0,1,3,Developer,Yes,Repetitive task,Want Challenging task
4010,Female,Married,Graduate,1,4,14,42036,0,1,DevOps,0,0,0,3,5,2,2,0,0,1,1,Associate Developer,No,,
4011,Female,Married,Graduate,2,4,13,51840,1,-2,People Management,0,0,0,3,1,5,0,0,0,1,5,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4012,Female,Single,Graduate,1,5,20,48046,1,-1,People Management,0,0,0,1,5,2,2,0,1,1,1,Associate Developer,No,,
4013,Male,Married,Graduate,2,3,14,55634,1,1,DevOps,1,2,1,1,1,5,5,1,2,4,5,Developer,No,,
4014,Female,Married,Graduate,1,4,13,51597,0,-2,HR,0,0,0,4,2,3,2,0,0,4,2,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4015,Male,Married,Graduate,2,5,12,46001,1,-2,DevOps,0,0,1,4,1,3,2,0,1,2,1,Associate Developer,Yes,Repetitive task,Want Challenging task
4016,Female,Single,Graduate,3,5,17,54366,0,-1,Product Management,0,1,1,3,3,3,6,0,2,1,5,Developer,No,,
4017,Male,Single,Graduate,1,5,17,47047,0,1,Development,1,0,1,5,2,4,7,1,2,4,5,Developer,Yes,Technology,Higher studies
4018,Female,Married,Graduate,1,4,13,50012,0,0,Public Relations,0,1,3,3,1,4,6,2,3,4,4,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4019,Female,Single,Graduate,1,5,16,49479,1,-1,Development,1,0,1,1,2,4,7,1,4,3,1,Developer,Yes,Technology,Higher studies
4020,Female,Single,Graduate,1,4,18,49260,0,-2,People Management,0,0,0,3,4,5,2,0,0,2,1,Associate Developer,Yes,Repetitive task,Want Challenging task
4021,Female,Married,Graduate,2,4,13,48532,0,-1,Testing,0,0,0,4,1,5,0,0,0,1,2,Associate Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4022,Male,Single,Graduate,1,5,16,43774,0,-1,Testing,0,0,0,2,3,4,3,0,0,1,1,Associate Developer,Yes,Technology,Higher studies
4023,Male,Single,Graduate,2,3,15,57080,1,0,Sales,1,2,1,3,3,3,4,2,3,1,5,Developer,No,,
4024,Male,Married,Graduate,1,5,10,46396,1,0,People Management,1,0,0,3,5,3,5,1,4,3,5,Developer,No,,
4025,Male,Single,Under-Graduate,1,3,15,53345,1,0,Product Management,1,1,2,2,4,2,7,0,4,1,5,Developer,No,,
4026,Male,Married,Graduate,1,5,18,41403,1,1,Public Relations,0,0,0,4,2,5,1,0,0,2,4,Associate Developer,No,,
4027,Male,Married,Graduate,2,5,14,46189,1,1,Testing,0,0,0,3,4,5,0,0,0,1,4,Developer,Yes,Repetitive task,Want Challenging task
4028,Male,Married,Graduate,2,5,18,42800,1,0,DevOps,0,0,0,5,1,5,0,0,0,1,2,Associate Developer,No,,
4029,Male,Single,Graduate,1,4,14,53833,1,0,Product Management,0,1,0,3,1,5,7,0,5,4,5,Developer,Yes,Repetitive task,Want Challenging task
4030,Female,Single,Graduate,1,3,12,46091,1,1,Testing,1,0,0,4,1,2,4,1,1,4,1,Developer,No,,
4031,Female,Single,Graduate,2,3,17,50058,0,-1,Consultancy,0,0,0,5,3,5,5,0,0,4,3,Developer,No,,
4032,Female,Married,Graduate,2,3,20,40352,1,0,Product Management,0,0,1,4,1,4,2,0,1,1,1,Associate Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4033,Female,Married,Graduate,1,5,17,50405,1,-2,Public Relations,0,0,1,1,3,3,4,0,1,4,4,Developer,No,,
4034,Female,Single,Graduate,2,3,18,41435,0,1,Product Management,0,1,0,5,1,3,2,0,1,1,4,Associate Developer,No,,
4035,Male,Single,Under-Graduate,1,5,18,43326,1,-2,Testing,0,0,0,5,1,5,0,0,0,1,3,Associate Developer,Yes,Technology,Higher studies
4036,Female,Single,Graduate,1,3,16,45809,0,-1,Product Management,1,0,0,5,3,3,1,0,0,1,3,Developer,No,,
4037,Female,Single,Graduate,1,5,20,40799,0,-2,People Management,0,0,0,5,1,4,3,0,0,2,5,Associate Developer,No,,
4038,Male,Single,Under-Graduate,2,3,14,41848,0,-1,Consultancy,0,0,1,1,1,2,2,0,1,1,2,Associate Developer,No,,
4039,Male,Single,Graduate,3,4,13,48062,1,-1,Product Management,0,0,0,3,2,5,3,0,1,2,2,Associate Developer,No,,
4040,Male,Married,Graduate,1,3,18,55773,0,1,Development,1,0,0,2,1,5,0,0,0,1,1,Developer,No,,
4041,Female,Married,Graduate,3,3,10,56430,1,-2,Product Management,0,0,0,3,3,3,1,0,0,2,5,Developer,No,,
4042,Female,Married,Graduate,1,2,16,52191,0,-2,Product Management,0,0,0,5,2,4,4,0,0,4,5,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4043,Female,Single,Graduate,1,3,10,58162,0,1,People Management,1,3,3,4,2,3,6,2,5,3,5,Developer,No,,
4044,Female,Married,Under-Graduate,1,4,13,40255,1,-2,People Management,0,0,0,5,5,5,3,0,0,1,1,Associate Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4045,Female,Single,Graduate,2,5,14,45864,1,0,Consultancy,0,0,0,3,5,4,2,0,0,1,5,Associate Developer,Yes,Technology,Higher studies
4046,Male,Single,Graduate,1,5,18,55714,0,1,Public Relations,0,0,0,3,5,3,0,0,0,1,3,Developer,Yes,Repetitive task,Want Challenging task
4047,Female,Married,Graduate,1,2,13,45866,0,-1,People Management,0,0,0,4,3,3,0,0,0,1,5,Associate Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4048,Male,Single,Graduate,1,3,16,54521,0,1,Training,0,3,2,3,1,5,7,2,3,1,3,Developer,No,,
4049,Female,Single,Graduate,1,4,12,45145,0,1,Product Management,0,1,0,3,5,4,2,0,1,2,1,Developer,Yes,Technology,Higher studies
4050,Male,Single,Graduate,1,3,15,42679,0,0,HR,0,0,0,1,1,5,0,0,0,1,1,Associate Developer,No,,
4051,Female,Married,Graduate,1,4,19,48164,0,1,Training,0,0,1,5,1,4,2,0,1,1,5,Associate Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4052,Male,Married,Graduate,1,3,19,47052,0,-2,Testing,0,0,0,5,1,4,3,2,2,2,5,Associate Developer,No,,
4053,Female,Married,Graduate,2,3,10,52913,0,-1,Development,1,0,0,4,5,4,2,1,1,1,1,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4054,Female,Single,Graduate,2,5,13,57686,1,-1,Testing,0,0,0,2,5,5,0,0,0,1,4,Developer,Yes,Repetitive task,Want Challenging task
4055,Female,Married,Graduate,1,4,14,43321,1,1,People Management,0,0,0,4,2,3,0,0,0,1,1,Associate Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4056,Male,Single,Graduate,1,3,20,44807,0,1,Development,0,0,0,3,5,5,3,0,2,1,3,Associate Developer,No,,
4057,Female,Single,Graduate,2,4,18,44975,0,1,Development,0,0,0,1,1,5,0,0,0,1,3,Associate Developer,No,,
4058,Female,Single,Graduate,1,5,20,48798,0,-1,HR,0,0,0,3,5,5,0,0,0,1,3,Associate Developer,Yes,Repetitive task,Want Challenging task
4059,Female,Single,Graduate,1,4,18,45619,0,-2,Public Relations,0,0,0,3,2,4,3,1,2,2,3,Associate Developer,Yes,Technology,Higher studies
4060,Female,Married,Graduate,3,4,11,48937,0,1,Training,1,0,0,5,4,4,0,0,0,1,5,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4061,Male,Single,Graduate,1,4,15,42471,1,-2,Development,0,0,0,4,1,5,1,0,0,2,1,Associate Developer,Yes,Repetitive task,Want Challenging task
4062,Male,Single,Graduate,1,4,10,58264,1,0,Development,0,1,2,5,1,3,3,1,2,3,3,Developer,No,,
4063,Female,Single,Under-Graduate,2,5,10,52590,0,-2,Consultancy,1,0,1,3,1,4,3,0,2,3,1,Developer,Yes,Repetitive task,Want Challenging task
4064,Female,Single,Under-Graduate,1,5,12,49100,0,0,Consultancy,0,2,1,3,1,4,3,2,2,2,1,Associate Developer,Yes,Technology,Higher studies
4065,Female,Single,Graduate,1,5,16,45550,0,-2,Sales,0,0,0,3,2,2,1,0,0,2,2,Associate Developer,No,,
4066,Male,Single,Graduate,1,5,18,59079,1,1,Development,0,1,2,3,5,3,3,1,2,2,1,Developer,Yes,Technology,Higher studies
4067,Female,Single,Graduate,1,5,18,50241,1,-2,Consultancy,0,0,0,3,3,4,8,1,2,3,2,Developer,Yes,Repetitive task,Want Challenging task
4068,Female,Single,Under-Graduate,1,5,17,44072,0,0,Public Relations,0,1,1,3,4,3,2,0,1,2,1,Associate Developer,Yes,Technology,Higher studies
4069,Male,Married,Graduate,1,5,10,47123,1,-1,Product Management,0,0,1,5,2,2,4,3,3,4,4,Developer,No,,
4070,Female,Single,Graduate,1,4,10,45352,1,-2,Training,0,2,0,3,2,4,5,2,4,1,2,Developer,Yes,Technology,Higher studies
4071,Female,Single,Graduate,1,3,16,45969,1,-1,Training,1,0,0,3,5,3,6,0,4,1,1,Developer,No,,
4072,Male,Single,Graduate,1,4,14,42982,1,-2,People Management,0,0,0,1,5,5,0,0,0,1,4,Associate Developer,No,,
4073,Male,Single,Graduate,1,5,15,49238,1,-1,Testing,1,0,0,1,1,3,3,0,0,2,5,Developer,No,,
4074,Male,Single,Graduate,1,5,12,45332,0,1,Development,0,0,0,1,1,4,0,0,0,1,3,Associate Developer,Yes,Technology,Higher studies
4075,Female,Married,Graduate,1,4,12,51955,0,1,HR,0,0,0,3,2,5,0,0,0,1,1,Developer,No,,
4076,Male,Single,Graduate,2,4,10,52265,0,-2,DevOps,1,3,1,2,4,4,6,1,5,1,1,Developer,Yes,Technology,Higher studies
4077,Female,Single,Graduate,2,4,13,49977,1,-1,Development,0,0,0,4,1,3,2,0,1,2,1,Associate Developer,Yes,Technology,Higher studies
4078,Male,Single,Graduate,2,3,15,52579,1,1,HR,0,0,1,1,1,4,8,3,4,4,4,Developer,No,,
4079,Female,Single,Graduate,1,5,16,52151,1,1,Consultancy,1,0,0,3,1,4,0,0,0,1,3,Developer,No,,
4080,Male,Single,Graduate,1,5,15,47739,0,-2,Public Relations,0,0,0,1,3,2,6,0,2,4,1,Developer,No,,
4081,Female,Married,Graduate,2,3,18,47817,0,1,People Management,0,0,0,4,3,2,6,0,2,2,3,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4082,Male,Single,Graduate,2,4,10,49595,1,-1,Testing,1,3,2,3,1,5,7,0,3,1,3,Developer,Yes,Technology,Higher studies
4083,Female,Single,Graduate,2,5,13,45535,0,0,DevOps,1,3,0,4,1,3,8,0,5,4,1,Developer,No,,
4084,Male,Single,Graduate,1,3,12,40096,1,-1,Consultancy,0,1,0,3,1,5,3,1,2,1,5,Associate Developer,No,,
4085,Female,Married,Graduate,1,3,16,43610,0,-2,DevOps,0,0,0,3,4,2,1,0,0,2,1,Associate Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4086,Female,Single,Graduate,1,4,16,49595,1,1,Testing,0,0,0,1,5,4,0,0,0,1,5,Associate Developer,Yes,Technology,Higher studies
4087,Female,Married,Graduate,1,4,19,40848,1,-2,Product Management,0,0,0,4,3,3,0,0,0,1,5,Associate Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4088,Female,Single,Graduate,2,5,15,42186,1,1,Testing,0,0,0,1,5,5,0,0,0,1,5,Associate Developer,No,,
4089,Female,Single,Under-Graduate,1,4,17,54314,0,-2,Testing,1,0,0,3,1,5,1,0,0,3,5,Developer,Yes,Repetitive task,Want Challenging task
4090,Female,Single,Graduate,1,5,16,57791,1,0,Testing,0,0,0,5,3,5,6,0,0,1,3,Developer,Yes,Technology,Higher studies
4091,Female,Single,Graduate,2,4,10,51554,0,-2,Testing,0,1,0,1,5,3,7,2,3,2,3,Developer,No,,
4092,Female,Married,Graduate,1,4,10,49356,1,-2,DevOps,0,1,3,5,3,5,4,3,3,4,1,Developer,No,,
4093,Female,Single,Graduate,1,5,18,49081,0,-2,Training,0,0,0,5,5,2,0,0,0,1,4,Associate Developer,No,,
4094,Male,Single,Graduate,1,4,12,48063,1,-2,Testing,0,0,0,1,3,2,0,0,0,1,5,Associate Developer,No,,
4095,Female,Single,Under-Graduate,3,5,11,47140,0,0,Consultancy,1,0,1,1,3,3,5,0,1,1,5,Developer,Yes,Technology,Higher studies
4096,Male,Single,Graduate,1,5,12,56482,0,1,Public Relations,0,0,0,5,1,4,1,0,0,4,2,Developer,Yes,Technology,Higher studies
4097,Female,Married,Graduate,2,3,16,53728,0,-1,Sales,0,1,1,1,1,2,2,0,1,2,5,Developer,No,,
4098,Male,Single,Graduate,1,4,15,48702,0,-1,People Management,0,0,0,2,5,5,3,0,0,2,1,Associate Developer,Yes,Repetitive task,Want Challenging task
4099,Female,Single,Graduate,1,5,12,55397,0,-1,Consultancy,1,0,2,3,1,3,7,1,4,4,1,Developer,Yes,Repetitive task,Want Challenging task
4100,Male,Single,Graduate,2,5,18,55465,1,1,Testing,0,2,0,3,5,3,5,0,4,3,5,Developer,Yes,Repetitive task,Want Challenging task
4101,Female,Married,Graduate,1,5,14,54337,0,0,Product Management,1,1,1,4,3,5,5,2,4,4,5,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4102,Male,Single,Graduate,1,4,11,50989,0,-2,DevOps,1,2,0,3,5,5,6,2,2,2,5,Developer,Yes,Repetitive task,Want Challenging task
4103,Female,Single,Graduate,2,4,16,43877,0,-1,HR,0,0,0,1,1,4,3,0,0,2,5,Associate Developer,Yes,Technology,Higher studies
4104,Female,Married,Graduate,2,4,16,48520,0,-1,Sales,0,0,0,3,2,2,2,0,1,1,1,Associate Developer,No,,
4105,Male,Married,Graduate,1,4,17,46693,0,0,Training,1,0,1,5,5,3,2,0,1,2,5,Developer,No,,
4106,Male,Single,Graduate,1,4,18,49396,0,-1,HR,0,0,0,1,2,4,2,0,0,1,5,Associate Developer,Yes,Technology,Higher studies
4107,Female,Married,Graduate,1,2,12,46356,0,1,HR,1,0,0,4,5,2,1,0,0,3,1,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4108,Female,Married,Graduate,3,3,15,47071,1,-1,Testing,0,0,1,4,5,4,2,0,1,2,1,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4109,Female,Single,Under-Graduate,1,5,18,45517,0,-1,Sales,0,0,0,1,5,3,1,0,0,2,1,Associate Developer,No,,
4110,Male,Single,Graduate,1,3,15,40818,1,-1,Consultancy,0,0,0,5,1,3,0,0,0,1,5,Associate Developer,No,,
4111,Female,Single,Graduate,1,5,16,46578,1,0,Consultancy,0,2,1,2,1,4,4,1,2,2,1,Developer,No,,
4112,Female,Single,Graduate,1,3,18,59769,0,0,Development,0,0,0,4,1,5,0,0,0,1,3,Developer,No,,
4113,Male,Single,Graduate,1,3,16,48656,1,0,Development,0,1,1,5,3,3,6,0,2,2,2,Developer,No,,
4114,Female,Married,Graduate,2,5,18,47686,0,-2,HR,0,0,0,4,2,3,2,0,0,2,5,Associate Developer,Yes,Repetitive task,Want Challenging task
4115,Female,Single,Graduate,1,3,17,42374,1,-1,DevOps,0,0,0,3,1,5,3,0,0,2,3,Associate Developer,No,,
4116,Female,Married,Under-Graduate,2,4,11,46652,1,-1,Public Relations,1,0,0,5,1,5,1,0,0,3,4,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4117,Male,Single,Graduate,1,5,20,43779,1,-1,DevOps,0,0,0,5,4,5,1,0,0,2,3,Associate Developer,Yes,Technology,Higher studies
4118,Female,Single,Under-Graduate,1,5,13,44162,0,1,Training,0,0,0,4,4,2,1,0,0,2,4,Associate Developer,No,,
4119,Female,Married,Graduate,2,4,14,47610,0,0,Product Management,0,0,0,4,1,3,7,0,1,1,1,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4120,Female,Single,Graduate,1,3,11,52451,0,0,Sales,1,0,0,5,4,4,3,2,2,2,3,Developer,No,,
4121,Male,Single,Graduate,2,5,15,53410,1,0,Sales,1,0,0,1,5,4,4,0,0,2,3,Developer,Yes,Technology,Higher studies
4122,Female,Single,Graduate,1,5,10,45172,0,-1,Public Relations,0,1,0,5,1,5,7,0,1,2,3,Developer,No,,
4123,Male,Single,Graduate,2,4,12,43252,1,0,Training,0,0,0,3,5,4,1,0,0,1,2,Associate Developer,Yes,Repetitive task,Want Challenging task
4124,Female,Married,Graduate,2,5,16,51347,1,1,Training,1,1,0,3,2,3,6,2,5,1,2,Developer,Yes,Repetitive task,Want Challenging task
4125,Male,Single,Graduate,1,4,18,40044,1,0,HR,0,0,0,4,2,4,0,0,0,1,2,Associate Developer,No,,
4126,Male,Single,Under-Graduate,3,5,16,51504,0,-1,Public Relations,0,0,0,3,1,3,2,0,0,2,5,Developer,No,,
4127,Male,Single,Graduate,3,4,18,45526,1,0,Sales,0,0,0,4,1,2,1,0,0,1,5,Associate Developer,No,,
4128,Male,Single,Graduate,2,4,11,51658,0,0,Development,0,0,0,5,4,4,2,0,0,1,3,Developer,Yes,Technology,Higher studies
4129,Female,Married,Graduate,1,4,19,46293,1,-1,Testing,0,0,0,4,5,3,0,0,0,1,5,Associate Developer,No,,
4130,Male,Married,Graduate,2,4,12,48771,1,1,Sales,1,0,0,5,3,5,5,1,1,1,5,Developer,No,,
4131,Female,Single,Graduate,3,5,13,48343,1,0,Training,0,0,0,5,5,5,0,0,0,1,1,Associate Developer,No,,
4132,Male,Single,Graduate,1,5,14,49934,1,0,Training,0,1,1,1,3,2,2,0,1,1,5,Associate Developer,No,,
4133,Female,Single,Graduate,1,3,14,50577,1,1,Public Relations,0,0,0,3,2,5,0,0,0,1,5,Developer,No,,
4134,Female,Single,Graduate,1,3,16,56300,0,-1,Product Management,1,2,1,1,1,5,5,1,2,2,3,Developer,No,,
4135,Male,Single,Graduate,1,5,12,54994,1,-2,Training,0,0,0,5,1,2,0,0,0,1,2,Developer,No,,
4136,Female,Married,Graduate,1,4,20,41705,0,-2,Sales,0,0,0,4,5,3,2,0,0,2,5,Associate Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4137,Female,Single,Graduate,1,5,16,40553,0,1,People Management,0,0,0,5,2,4,2,0,0,2,2,Associate Developer,Yes,Technology,Higher studies
4138,Male,Married,Graduate,2,5,13,43599,0,-1,Development,0,1,1,3,5,5,3,0,1,2,5,Associate Developer,No,,
4139,Female,Married,Graduate,1,5,14,47570,1,0,DevOps,1,1,2,4,5,4,7,1,4,3,3,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4140,Male,Single,Graduate,1,4,17,43571,0,-2,DevOps,0,0,0,3,1,4,1,0,0,1,4,Associate Developer,Yes,Technology,Higher studies
4141,Male,Single,Graduate,2,5,14,59336,0,-2,People Management,1,0,0,3,1,4,4,0,1,2,3,Developer,Yes,Technology,Higher studies
4142,Male,Married,Graduate,2,3,14,48129,1,0,Development,0,0,0,1,5,4,1,0,0,1,3,Associate Developer,No,,
4143,Female,Single,Graduate,2,3,17,46765,1,-1,Product Management,0,0,0,2,5,3,2,1,1,1,1,Associate Developer,No,,
4144,Male,Single,Graduate,1,4,19,47619,1,1,DevOps,0,1,0,2,1,4,3,1,2,2,1,Associate Developer,Yes,Repetitive task,Want Challenging task
4145,Male,Married,Under-Graduate,1,4,16,43064,1,0,Sales,0,0,0,4,3,2,0,0,0,1,1,Associate Developer,No,,
4146,Female,Married,Graduate,2,4,15,42620,1,0,Testing,0,0,0,1,5,3,3,0,1,2,1,Associate Developer,No,,
4147,Female,Married,Graduate,1,4,17,50177,0,-1,People Management,0,0,0,4,5,3,1,0,0,4,3,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4148,Female,Married,Under-Graduate,1,3,16,54612,0,0,DevOps,0,0,0,4,5,5,6,0,1,2,5,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4149,Male,Single,Under-Graduate,3,3,12,48906,0,-1,HR,0,1,2,1,3,2,3,1,2,1,5,Developer,No,,
4150,Female,Single,Graduate,1,3,15,43590,0,1,Public Relations,0,0,0,1,1,2,3,2,2,2,1,Associate Developer,No,,
4151,Female,Single,Graduate,1,4,13,41007,1,-1,HR,0,0,0,2,1,4,2,0,0,2,5,Associate Developer,Yes,Technology,Higher studies
4152,Female,Single,Graduate,2,4,18,47681,1,-2,DevOps,0,0,0,1,5,3,1,0,0,1,4,Associate Developer,Yes,Repetitive task,Want Challenging task
4153,Male,Single,Under-Graduate,2,4,13,45051,0,1,HR,1,0,0,4,3,5,1,0,0,4,1,Developer,No,,
4154,Female,Married,Graduate,1,3,14,40974,1,-2,People Management,0,0,0,4,2,5,2,0,0,2,1,Associate Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4155,Male,Single,Under-Graduate,1,4,12,41188,1,0,HR,0,0,0,1,3,4,0,0,0,1,3,Associate Developer,Yes,Technology,Higher studies
4156,Male,Single,Graduate,1,3,12,41561,0,-1,Consultancy,0,1,0,2,2,4,2,0,1,2,1,Associate Developer,No,,
4157,Female,Single,Graduate,1,5,17,51662,0,0,Product Management,1,0,0,4,5,5,5,0,0,1,1,Developer,No,,
4158,Female,Single,Graduate,2,5,14,47825,0,0,HR,0,2,3,2,4,5,6,2,5,3,2,Developer,Yes,Repetitive task,Want Challenging task
4159,Male,Single,Graduate,1,3,13,49726,1,-2,Testing,0,1,0,5,4,2,2,0,1,1,1,Associate Developer,No,,
4160,Female,Married,Graduate,2,3,15,45992,0,1,HR,0,0,1,4,5,5,6,2,2,3,3,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4161,Female,Single,Graduate,2,4,18,41057,0,-2,Training,0,0,0,1,3,5,2,0,0,2,3,Associate Developer,No,,
4162,Male,Single,Graduate,1,3,18,58472,1,-1,DevOps,1,0,2,3,3,5,7,2,5,2,1,Developer,No,,
4163,Female,Married,Graduate,1,4,14,48302,0,-2,People Management,0,0,1,4,5,5,2,0,1,2,5,Associate Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4164,Male,Single,Graduate,2,4,17,43510,1,-2,Testing,0,0,0,5,5,5,1,0,0,2,1,Associate Developer,Yes,Technology,Higher studies
4165,Female,Single,Graduate,1,5,13,41359,0,0,Product Management,0,0,0,5,1,3,3,0,1,2,3,Associate Developer,Yes,Technology,Higher studies
4166,Female,Single,Graduate,1,5,14,51592,0,0,Training,0,2,0,3,1,2,3,1,2,4,3,Developer,Yes,Repetitive task,Want Challenging task
4167,Female,Single,Graduate,1,4,12,47014,1,0,Training,1,0,1,5,3,4,3,0,1,3,3,Developer,Yes,Technology,Higher studies
4168,Female,Married,Graduate,1,3,14,56282,0,-2,HR,1,0,0,4,3,5,5,0,0,1,3,Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4169,Female,Married,Under-Graduate,1,3,20,41285,1,1,DevOps,0,0,0,3,1,3,3,0,0,2,4,Associate Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4170,Female,Married,Graduate,2,2,16,45821,0,1,Product Management,0,0,0,3,5,2,3,0,0,2,1,Associate Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4171,Male,Single,Graduate,2,3,12,52136,1,1,People Management,1,0,0,2,5,2,6,1,1,2,1,Developer,No,,
4172,Female,Single,Graduate,2,5,13,55274,1,-2,Testing,0,0,0,1,5,5,0,0,0,1,1,Developer,Yes,Technology,Higher studies
4173,Male,Married,Graduate,1,4,16,58567,0,0,Public Relations,1,0,0,5,5,5,0,0,0,1,1,Developer,No,,
4174,Male,Single,Graduate,1,4,14,46853,0,-1,Public Relations,1,0,3,1,1,4,4,1,3,4,2,Developer,Yes,Technology,Higher studies
4175,Male,Single,Graduate,2,5,19,41120,0,1,Training,0,0,0,1,4,5,0,0,0,1,1,Associate Developer,Yes,Technology,Higher studies
4176,Female,Married,Graduate,3,5,15,41712,1,-2,People Management,0,0,0,5,1,4,3,0,1,2,5,Associate Developer,No,,
4177,Female,Married,Graduate,2,3,12,45055,0,1,Sales,0,3,2,1,5,4,8,3,5,2,3,Developer,No,,
4178,Female,Single,Graduate,3,4,18,47257,0,-1,Development,0,0,0,5,1,3,1,0,0,1,5,Associate Developer,No,,
4179,Female,Single,Graduate,1,4,14,46440,1,-2,Consultancy,0,2,2,5,5,3,7,1,4,3,1,Developer,No,,
4180,Female,Single,Graduate,2,5,14,45119,0,-1,Testing,0,0,0,3,5,4,2,1,1,1,5,Associate Developer,No,,
4181,Female,Married,Graduate,2,5,12,45887,0,0,DevOps,0,2,0,5,1,5,3,2,2,2,1,Associate Developer,Yes,Family Responsibilities,Rigid Maternity Policy
4182,Male,Married,Graduate,2,3,13,53398,0,-1,Consultancy,1,2,3,5,1,3,6,1,3,2,3,Developer,No,,
4183,Male,Single,Graduate,1,5,12,44312,1,-1,DevOps,0,0,0,5,2,2,1,0,0,1,4,Associate Developer,No,,
4184,Female,Single,Graduate,1,5,19,43170,0,0,Public Relations,0,0,0,3,1,2,2,0,1,2,1,Associate Developer,Yes,Repetitive task,Want Challenging task
4185,Male,Single,Graduate,1,5,20,48943,1,-2,Sales,0,0,0,3,5,4,2,0,0,1,2,Associate Developer,Yes,Technology,Higher studies
4186,Male,Married,Graduate,1,5,17,58466,1,1,Sales,0,3,3,3,3,4,5,2,4,3,1,Developer,Yes,Repetitive task,Want Challenging task
4187,Male,Single,Graduate,1,4,17,44775,0,-1,HR,0,0,0,5,3,4,3,0,0,1,4,Associate Developer,Yes,Technology,Higher studies
