ID,Gender,MaritalStatus,Education,CommuteDistance,PerformanceRating,PercentSalaryHike,MonthlyIncome,StockOptionLevel,CompanyProfit,Department,BusinessTravel,YearsWithCurrentManager,YearsSinceLastPromotion,JobSatisfaction,EnvironmentSatisfaction,TrainingHoursLastYear,TotalWorkingYears,YearsInCurrentRole,YearsAtCompany,NumbersCompaniesWorked,WorkLifeBal,JobLevel,Attrition
17781,Female,Divorced,Graduate,4,3,9,50121,2,1,DevOps,3,7,1,2,5,1,17,3,8,4,3,Product Manager,Yes
17782,Female,Married,Post-Graduate,3,4,9,86953,2,-2,Training,3,5,6,5,4,1,15,4,13,4,3,VP,No
17783,Male,Married,Post-Graduate,1,5,10,64589,2,1,DevOps,2,6,2,5,2,4,17,4,8,3,2,Product Manager,Yes
17784,Male,Single,Post-Graduate,3,3,15,64514,2,0,Testing,3,0,1,4,4,4,13,4,8,4,2,Senior Developer,No
17785,Male,Married,Post-Graduate,3,3,8,82892,2,-1,Sales,3,3,2,1,1,4,17,8,10,4,2,VP,Yes
17786,Female,Married,Graduate,2,4,10,59203,2,0,HR,3,6,3,2,5,1,17,6,9,2,4,Product Manager,Yes
17787,Male,Married,Graduate,3,5,8,92243,2,-2,Product Management,3,8,5,3,4,2,18,3,12,2,3,VP,Yes
17788,Male,Married,Graduate,2,3,13,60334,2,-2,Development,3,3,3,1,4,4,12,4,7,2,4,Senior Developer,No
17789,Male,Married,Graduate,3,3,18,60703,2,1,DevOps,2,3,2,3,5,2,15,5,7,3,5,Senior Developer,No
17790,Male,Married,Graduate,3,4,10,49317,2,-2,Training,3,3,1,3,4,4,13,6,9,3,3,Product Manager,Yes
17791,Male,Married,Post-Graduate,1,5,12,52869,2,0,Consultancy,2,7,5,3,5,1,8,6,8,1,4,Product Manager,Yes
17792,Male,Married,Graduate,1,4,9,47067,2,0,Consultancy,3,3,5,2,4,4,18,7,10,3,3,Product Manager,No
17793,Male,Married,Post-Graduate,2,3,6,84300,2,-1,Product Management,3,9,4,4,3,1,15,8,12,4,4,VP,Yes
17794,Female,Married,Post-Graduate,4,4,8,62020,2,-1,DevOps,2,6,1,3,2,2,18,6,8,2,1,Product Manager,Yes
17795,Female,Married,Graduate,4,3,12,60168,2,-2,HR,2,6,1,4,5,1,17,7,9,1,1,Product Manager,Yes
17796,Male,Married,Graduate,1,4,8,77271,3,0,Training,3,3,0,5,5,4,17,7,11,2,1,Product Owner,Yes
17797,Male,Married,Graduate,4,3,9,50529,2,1,DevOps,2,6,4,5,1,4,14,6,10,4,4,Product Manager,No
17798,Male,Married,Graduate,4,5,8,94400,3,-2,DevOps,3,6,3,2,1,3,14,4,11,2,3,Product Owner,No
17799,Male,Married,Graduate,2,4,11,59062,2,0,Public Relations,2,7,4,5,3,2,20,4,9,2,1,Product Manager,Yes
17800,Male,Married,Doctorate,4,3,16,48253,2,-2,Testing,2,1,1,3,2,2,13,3,8,4,4,Senior Developer,Yes
17801,Male,Married,Post-Graduate,2,4,12,52228,2,-2,Testing,2,7,3,4,5,1,12,6,9,1,4,Product Manager,Yes
17802,Male,Single,Post-Graduate,3,4,8,86690,3,-2,Consultancy,3,4,6,2,1,2,16,3,12,2,3,VP,Yes
17803,Male,Single,Post-Graduate,3,3,8,88080,2,-1,People Management,3,5,5,4,5,4,20,4,10,2,1,Product Owner,No
17804,Female,Divorced,Post-Graduate,2,5,6,91058,2,-2,Public Relations,3,8,2,5,2,2,19,3,14,3,1,VP,Yes
17805,Female,Married,Post-Graduate,2,5,16,55044,2,0,DevOps,2,1,3,1,4,1,19,4,7,3,3,Senior Developer,No
17806,Male,Married,Graduate,1,5,8,49569,2,-1,DevOps,2,2,1,1,2,4,15,6,10,4,3,Product Manager,No
17807,Male,Married,Doctorate,3,3,6,92586,2,1,Sales,3,6,5,1,4,4,16,8,11,4,2,VP,Yes
17808,Female,Married,Post-Graduate,3,3,11,50931,2,-1,Sales,2,7,1,5,1,4,13,3,8,2,4,Product Manager,Yes
17809,Male,Single,Post-Graduate,4,5,9,57147,2,-1,HR,2,6,0,2,2,4,14,7,8,4,4,Product Manager,No
17810,Male,Married,Graduate,2,5,6,87308,3,1,Testing,3,3,2,5,5,1,17,8,13,3,5,VP,Yes
17811,Female,Married,Graduate,3,4,17,49231,2,0,Public Relations,3,1,2,5,4,1,12,5,7,2,3,Senior Developer,Yes
17812,Male,Married,Graduate,3,4,10,63865,2,-2,HR,2,3,3,3,4,1,15,3,8,4,3,Product Manager,Yes
17813,Male,Divorced,Post-Graduate,2,3,13,53320,2,-1,Testing,3,1,3,2,1,2,20,5,7,3,2,Senior Developer,No
17814,Female,Married,Graduate,3,5,18,53702,2,1,People Management,2,2,0,5,3,4,9,3,8,1,2,Senior Developer,Yes
17815,Male,Single,Doctorate,4,3,16,47545,2,-1,Public Relations,2,1,1,5,3,4,11,5,6,4,3,Senior Developer,No
17816,Female,Single,Graduate,3,5,7,88414,2,-2,HR,3,3,5,4,2,1,20,4,14,3,2,VP,Yes
17817,Female,Married,Post-Graduate,4,3,17,60670,2,-2,DevOps,2,1,3,3,1,2,17,5,7,4,3,Senior Developer,Yes
17818,Female,Single,Graduate,1,4,8,82127,3,-1,Development,3,2,2,3,5,2,12,7,9,2,2,Product Owner,Yes
17819,Male,Married,Graduate,1,3,10,63934,2,-2,DevOps,3,6,4,1,1,2,11,4,8,1,4,Product Manager,No
17820,Female,Divorced,Post-Graduate,2,5,6,80525,2,-1,HR,3,9,6,4,3,2,17,11,12,4,3,VP,No
17821,Male,Single,Post-Graduate,4,3,6,76781,3,0,Sales,3,2,0,3,1,3,18,3,10,3,1,Product Owner,No
17822,Male,Married,Graduate,4,4,8,84350,3,-2,Sales,3,2,0,4,5,4,13,8,11,2,1,Product Owner,No
17823,Female,Married,Post-Graduate,2,5,13,58601,2,-1,Sales,2,0,1,4,5,3,19,3,5,4,4,Senior Developer,Yes
17824,Female,Single,Graduate,3,3,9,90966,2,-1,Training,3,3,4,2,3,4,12,7,9,3,2,Product Owner,Yes
17825,Female,Married,Post-Graduate,3,4,9,78947,2,-2,HR,3,2,0,2,5,4,17,3,10,3,2,Product Owner,No
17826,Male,Married,Post-Graduate,3,4,12,50457,2,-1,DevOps,2,2,2,4,1,4,10,4,5,3,4,Senior Developer,Yes
17827,Female,Married,Graduate,4,5,8,92924,2,-2,Training,3,5,3,5,5,1,20,3,9,4,1,Product Owner,No
17828,Female,Single,Post-Graduate,3,4,7,75264,3,-2,Public Relations,3,5,3,4,4,2,16,3,11,3,1,Product Owner,No
17829,Female,Married,Doctorate,4,3,16,59975,2,-1,Product Management,2,2,3,5,3,4,11,5,8,1,3,Senior Developer,Yes
17830,Male,Married,Post-Graduate,3,3,10,64968,2,1,Sales,3,5,0,3,3,1,19,6,9,2,2,Product Manager,Yes
17831,Male,Married,Graduate,3,4,13,45223,2,0,Training,2,1,2,3,3,1,14,4,8,3,2,Senior Developer,No
17832,Female,Single,Graduate,1,5,12,60028,2,-2,HR,3,3,4,4,5,4,18,7,10,2,3,Product Manager,No
17833,Male,Married,Post-Graduate,2,3,7,75756,3,0,Public Relations,3,5,3,2,3,1,11,4,9,2,2,Product Owner,No
17834,Female,Married,Graduate,2,3,8,57628,2,-2,People Management,2,4,1,2,4,1,18,6,8,3,4,Product Manager,Yes
17835,Male,Single,Graduate,2,3,15,49622,2,-1,People Management,2,1,3,4,1,2,9,3,5,3,5,Senior Developer,Yes
17836,Female,Married,Post-Graduate,4,4,8,49613,2,-2,HR,2,5,2,2,3,2,8,7,8,1,5,Product Manager,Yes
17837,Female,Married,Graduate,2,5,7,94531,2,1,Training,3,6,1,2,1,4,14,6,9,2,3,Product Owner,Yes
17838,Male,Married,Graduate,1,4,7,84699,3,-1,Testing,3,3,5,3,4,2,8,7,8,1,3,Product Owner,No
17839,Male,Married,Post-Graduate,1,4,8,83055,3,0,DevOps,3,6,3,4,5,3,18,6,10,4,2,Product Owner,Yes
17840,Male,Married,Graduate,3,4,9,86366,3,1,People Management,3,4,5,4,1,4,9,3,9,1,4,Product Owner,No
17841,Male,Married,Graduate,1,3,8,91392,2,1,Consultancy,3,7,2,3,4,2,9,5,9,1,3,Product Owner,No
17842,Female,Married,Graduate,3,5,10,50193,2,0,Sales,2,5,1,5,4,4,17,6,8,4,3,Product Manager,Yes
17843,Male,Married,Post-Graduate,3,5,6,91851,3,0,Product Management,3,4,6,4,5,3,18,10,11,3,3,VP,Yes
17844,Male,Divorced,Graduate,4,3,8,48640,2,0,People Management,2,7,2,5,5,2,8,5,8,1,4,Product Manager,Yes
17845,Female,Married,Post-Graduate,2,5,9,85172,3,1,Training,3,3,1,2,4,2,18,8,9,3,2,Product Owner,Yes
17846,Female,Married,Post-Graduate,4,4,8,76360,2,1,Testing,3,8,3,3,1,1,20,3,11,4,2,VP,No
17847,Female,Married,Graduate,1,5,6,91773,3,-2,People Management,3,5,4,4,4,1,17,5,12,3,2,VP,No
17848,Male,Divorced,Graduate,4,4,8,91302,3,-2,Testing,3,6,6,5,4,3,18,4,12,3,2,VP,No
17849,Male,Married,Post-Graduate,4,5,9,90477,2,-1,Testing,3,5,5,2,5,1,19,3,11,2,4,Product Owner,Yes
17850,Female,Married,Doctorate,4,5,10,61172,2,-2,Consultancy,3,6,4,4,2,1,19,6,9,4,3,Product Manager,Yes
17851,Female,Married,Doctorate,3,3,8,75452,3,0,Testing,3,8,3,2,4,1,20,5,10,2,1,VP,No
17852,Female,Married,Graduate,2,3,9,90271,2,-2,Training,3,4,4,5,3,1,19,9,11,3,1,VP,Yes
17853,Female,Divorced,Doctorate,1,3,9,93227,3,0,HR,3,2,2,2,2,2,10,6,9,3,2,Product Owner,Yes
17854,Female,Married,Graduate,2,3,16,51082,2,1,Product Management,3,2,2,5,4,2,16,4,5,2,5,Senior Developer,No
17855,Male,Married,Post-Graduate,1,3,14,53755,2,0,DevOps,2,1,0,3,3,2,17,5,7,3,4,Senior Developer,Yes
17856,Male,Married,Post-Graduate,3,4,9,86477,3,-1,Sales,3,3,3,4,1,4,16,5,9,3,4,Product Owner,No
17857,Female,Divorced,Post-Graduate,2,5,6,85103,2,1,Public Relations,3,3,3,1,4,4,10,7,9,2,2,Product Owner,Yes
17858,Male,Single,Post-Graduate,1,4,6,94422,3,1,Testing,3,6,1,3,4,1,15,7,10,2,5,Product Owner,Yes
17859,Male,Married,Graduate,1,3,8,59882,2,-2,Development,3,6,4,3,5,4,11,4,10,2,4,Product Manager,Yes
17860,Female,Married,Graduate,4,3,8,78750,3,-2,HR,3,4,3,3,1,2,8,3,8,1,5,Product Owner,No
17861,Male,Married,Doctorate,3,4,8,93669,2,0,DevOps,3,4,2,5,1,1,13,8,10,2,5,Product Owner,No
17862,Female,Single,Graduate,1,4,9,79756,2,1,Testing,3,5,5,3,2,4,8,3,8,1,5,Product Owner,Yes
17863,Male,Married,Post-Graduate,4,4,7,91618,3,1,DevOps,3,5,4,3,4,4,15,4,9,2,3,Product Owner,No
17864,Female,Married,Graduate,1,3,6,78835,3,-1,Testing,3,6,0,3,3,4,17,8,10,2,1,VP,Yes
17865,Female,Single,Graduate,2,3,7,87993,3,-1,Product Management,3,7,5,3,5,3,15,10,12,4,5,VP,Yes
17866,Female,Married,Post-Graduate,4,4,18,58244,2,0,Development,2,0,1,4,2,4,14,4,8,2,1,Senior Developer,Yes
17867,Male,Married,Post-Graduate,4,5,9,51349,2,0,Training,2,3,3,1,4,3,19,6,10,2,4,Product Manager,Yes
17868,Male,Married,Graduate,3,4,9,91232,3,-2,Product Management,3,7,0,2,1,3,16,7,10,4,4,Product Owner,Yes
17869,Male,Married,Doctorate,3,3,7,76503,3,-2,DevOps,3,2,0,4,1,2,19,4,11,4,5,Product Owner,No
17870,Female,Married,Post-Graduate,1,3,10,64151,2,1,Sales,3,2,3,4,4,2,12,6,9,2,2,Product Manager,Yes
17871,Male,Divorced,Post-Graduate,2,4,7,91157,3,-1,Public Relations,3,5,4,4,2,1,19,11,14,3,5,VP,Yes
17872,Female,Married,Graduate,3,4,6,78020,2,0,Sales,3,3,0,5,5,1,18,4,13,4,5,VP,Yes
17873,Male,Married,Graduate,3,4,6,91526,3,-2,Testing,3,4,3,3,3,4,15,4,14,3,5,VP,No
17874,Male,Married,Post-Graduate,2,5,10,64984,2,-1,Development,3,4,4,2,5,4,13,4,8,4,5,Product Manager,Yes
17875,Male,Divorced,Doctorate,4,3,8,89388,3,1,Sales,3,7,5,5,5,3,16,11,14,2,5,VP,No
17876,Male,Married,Graduate,2,3,17,58659,2,-1,Public Relations,2,0,1,4,4,2,20,4,8,3,3,Senior Developer,Yes
17877,Male,Single,Doctorate,1,3,18,50513,2,-1,Testing,2,1,2,3,4,2,11,5,6,4,4,Senior Developer,No
17878,Male,Married,Doctorate,2,5,12,54907,2,1,Public Relations,3,3,1,5,3,2,19,4,7,1,5,Senior Developer,No
17879,Male,Married,Graduate,4,3,7,89110,3,-2,DevOps,3,6,0,1,5,3,17,10,10,4,5,VP,Yes
17880,Male,Married,Post-Graduate,2,4,8,91900,3,-1,Sales,3,4,3,3,5,4,20,8,10,3,3,Product Owner,No
17881,Male,Single,Graduate,4,3,7,85487,2,1,DevOps,3,6,2,1,3,1,18,3,10,3,5,VP,Yes
17882,Male,Married,Post-Graduate,1,3,9,89879,2,-1,Product Management,3,5,3,2,4,1,9,8,9,1,5,Product Owner,Yes
17883,Female,Single,Doctorate,4,5,14,46392,2,-1,Development,2,3,0,3,2,1,13,4,7,2,3,Senior Developer,No
17884,Male,Married,Post-Graduate,2,4,7,79814,2,0,Product Management,3,5,4,3,1,4,17,10,10,4,4,VP,Yes
17885,Male,Married,Post-Graduate,4,5,15,52042,2,-2,Sales,3,0,0,4,2,2,16,4,5,1,3,Senior Developer,No
17886,Female,Single,Doctorate,1,5,7,76646,3,0,Consultancy,3,5,0,4,4,4,16,10,14,3,4,VP,No
17887,Female,Married,Graduate,1,4,9,77045,3,-1,Sales,3,6,2,3,2,4,20,4,10,4,4,Product Owner,No
17888,Female,Single,Doctorate,2,4,11,59106,2,-2,DevOps,2,4,2,5,3,2,20,5,10,1,2,Product Manager,Yes
17889,Male,Married,Graduate,2,3,7,84090,3,0,HR,3,7,0,1,4,2,19,3,10,4,1,Product Owner,Yes
17890,Male,Married,Doctorate,3,4,8,46381,2,-2,Product Management,2,2,4,2,4,4,16,7,10,4,2,Product Manager,Yes
17891,Female,Married,Graduate,2,4,7,92189,2,-2,DevOps,3,7,2,4,4,3,19,7,11,4,5,Product Owner,No
17892,Male,Single,Graduate,3,5,12,63337,2,0,HR,3,3,4,1,4,4,10,6,8,3,5,Product Manager,Yes
17893,Male,Married,Graduate,3,3,9,80035,3,0,HR,3,2,4,5,2,2,16,7,10,3,1,Product Owner,Yes
17894,Male,Divorced,Post-Graduate,2,3,8,61602,2,0,Public Relations,3,7,3,3,4,1,17,5,9,1,5,Product Manager,Yes
17895,Male,Single,Graduate,1,3,6,84608,2,-2,Public Relations,3,9,3,2,2,1,19,10,14,3,2,VP,Yes
17896,Female,Single,Post-Graduate,4,5,8,88223,3,-2,HR,3,8,1,5,5,2,17,11,14,2,4,VP,No
17897,Female,Single,Graduate,3,3,11,63897,2,-1,DevOps,3,5,0,4,4,1,14,5,10,1,5,Product Manager,No
17898,Female,Married,Doctorate,4,4,12,53016,2,0,Development,2,5,1,3,2,1,9,6,8,4,3,Product Manager,No
17899,Female,Married,Post-Graduate,1,3,15,52261,2,0,HR,2,3,0,1,3,1,14,3,5,3,4,Senior Developer,Yes
17900,Male,Married,Graduate,4,3,9,78415,3,-1,HR,3,8,6,1,3,4,20,5,11,2,4,VP,No
17901,Female,Married,Post-Graduate,3,3,9,94496,2,1,Development,3,3,4,1,2,4,16,8,12,2,5,VP,Yes
17902,Female,Single,Graduate,1,3,8,92000,2,-1,Development,3,7,5,4,1,2,14,6,11,3,3,Product Owner,No
17903,Male,Married,Graduate,3,5,6,86526,3,0,Consultancy,3,6,0,5,3,4,20,5,11,2,4,VP,No
17904,Female,Single,Graduate,1,5,6,84890,2,0,Consultancy,3,5,1,5,3,3,8,4,8,1,4,Product Owner,Yes
17905,Male,Married,Graduate,2,3,9,76636,2,-2,Consultancy,3,6,0,5,4,2,14,3,10,2,2,Product Owner,No
17906,Male,Married,Post-Graduate,3,4,10,59972,2,1,Development,2,2,0,2,3,2,19,3,9,2,3,Product Manager,Yes
17907,Male,Married,Post-Graduate,2,3,7,75416,2,0,DevOps,3,9,5,3,1,4,19,11,13,3,5,VP,Yes
17908,Male,Divorced,Post-Graduate,1,3,15,53715,2,1,DevOps,2,2,2,1,5,1,12,4,7,3,2,Senior Developer,Yes
17909,Male,Married,Post-Graduate,2,3,9,61617,2,-1,Public Relations,2,7,3,3,2,2,15,5,8,4,1,Product Manager,No
17910,Female,Married,Graduate,2,4,8,88552,2,0,Training,3,6,3,4,5,2,20,9,10,2,1,VP,Yes
17911,Female,Married,Post-Graduate,2,3,12,54947,2,-1,Public Relations,2,3,4,4,2,2,8,3,8,1,3,Product Manager,No
17912,Female,Married,Post-Graduate,2,5,9,64837,2,-1,Training,3,6,4,2,3,1,8,6,8,1,5,Product Manager,Yes
17913,Female,Married,Graduate,4,4,15,54587,2,1,Consultancy,3,3,0,2,5,1,8,3,6,2,2,Senior Developer,No
17914,Male,Single,Graduate,4,3,8,79851,2,-1,Consultancy,3,8,3,1,3,1,15,9,12,2,5,VP,No
17915,Female,Married,Graduate,3,3,7,75617,2,-1,Development,3,4,4,1,4,1,19,7,10,3,3,Product Owner,No
17916,Male,Married,Post-Graduate,4,4,8,79839,3,1,Public Relations,3,6,1,3,3,1,10,6,9,2,3,Product Owner,Yes
17917,Male,Married,Post-Graduate,4,3,7,89511,3,-1,Sales,3,6,1,5,5,1,20,11,12,3,4,VP,No
17918,Male,Married,Graduate,1,4,16,51851,2,0,Product Management,2,0,0,4,4,1,20,5,8,1,2,Senior Developer,Yes
17919,Male,Married,Post-Graduate,3,4,8,86866,2,-2,Sales,3,7,5,3,2,2,15,3,11,4,1,VP,Yes
17920,Male,Married,Post-Graduate,2,4,6,82557,3,-1,DevOps,3,3,6,1,2,1,20,5,13,2,4,VP,No
17921,Female,Single,Post-Graduate,2,4,8,91274,3,1,Testing,3,8,6,4,1,4,15,3,14,3,1,VP,No
17922,Male,Married,Post-Graduate,1,4,8,85808,2,-2,Testing,3,3,2,4,2,2,19,3,9,3,2,Product Owner,No
17923,Male,Married,Graduate,3,4,8,79418,2,-1,Sales,3,8,6,1,5,3,16,8,14,4,3,VP,Yes
17924,Male,Divorced,Post-Graduate,4,3,15,50027,2,-1,Development,2,1,0,5,4,2,8,3,5,1,1,Senior Developer,No
17925,Female,Married,Graduate,1,4,8,45843,2,-2,People Management,2,5,5,1,2,1,13,6,8,4,5,Product Manager,No
17926,Male,Divorced,Graduate,3,3,8,55479,2,-2,Development,2,3,3,5,4,4,14,5,9,4,4,Product Manager,No
17927,Male,Divorced,Graduate,3,5,11,60740,2,-1,Testing,3,2,3,3,1,2,20,4,8,1,5,Product Manager,Yes
17928,Male,Married,Graduate,1,3,13,51169,2,-2,Product Management,2,0,1,5,1,3,18,3,8,3,5,Senior Developer,Yes
17929,Female,Single,Post-Graduate,2,3,9,87295,2,-1,Consultancy,3,3,2,4,4,1,20,3,11,2,2,VP,Yes
17930,Female,Married,Post-Graduate,3,3,8,56725,2,-1,DevOps,3,4,3,5,1,3,18,4,10,4,4,Product Manager,No
17931,Female,Married,Doctorate,1,5,8,90906,3,0,DevOps,3,9,6,5,2,1,16,3,14,4,5,VP,No
17932,Male,Married,Doctorate,4,3,13,54106,2,-1,People Management,3,3,1,2,5,3,12,5,6,1,4,Senior Developer,Yes
17933,Female,Single,Graduate,4,5,16,49279,2,0,Public Relations,3,2,2,5,4,1,15,4,7,3,4,Senior Developer,Yes
17934,Male,Married,Doctorate,3,3,9,60973,2,-2,Sales,2,2,5,1,3,4,10,5,9,4,4,Product Manager,No
17935,Male,Married,Doctorate,3,3,12,46779,2,1,Testing,3,0,3,3,4,3,16,3,7,2,4,Senior Developer,Yes
17936,Male,Married,Post-Graduate,4,4,7,87420,2,0,Development,3,9,2,1,5,3,16,9,12,2,2,VP,No
17937,Female,Married,Graduate,4,3,8,77050,2,1,Development,3,4,5,5,3,2,18,7,10,2,3,VP,No
17938,Male,Married,Post-Graduate,2,4,6,81834,3,1,Training,3,5,4,5,4,1,9,8,9,1,2,Product Owner,Yes
17939,Female,Married,Graduate,2,3,7,75745,3,-1,HR,3,4,5,5,5,2,19,5,10,4,4,Product Owner,No
17940,Male,Married,Graduate,4,3,12,55240,2,1,Public Relations,2,2,2,5,4,1,18,5,7,3,3,Senior Developer,Yes
17941,Male,Married,Graduate,2,4,8,87919,2,1,Development,3,5,0,2,1,1,20,8,13,2,4,VP,Yes
17942,Male,Married,Graduate,3,3,9,80923,3,0,Development,3,3,5,4,3,1,12,8,10,3,4,Product Owner,No
17943,Male,Married,Post-Graduate,2,3,13,45452,2,0,People Management,2,2,2,3,4,2,17,5,7,4,4,Senior Developer,No
17944,Female,Married,Graduate,2,4,12,45862,2,0,Product Management,2,2,1,5,2,2,13,4,6,3,4,Senior Developer,Yes
17945,Male,Married,Doctorate,1,3,9,88904,2,1,DevOps,3,8,1,2,3,4,15,8,12,3,1,VP,Yes
17946,Male,Married,Graduate,4,3,11,63931,2,1,Development,2,3,0,3,3,1,19,5,9,1,4,Product Manager,No
17947,Female,Married,Graduate,4,4,16,56274,2,0,Product Management,3,2,2,3,1,4,12,3,8,2,5,Senior Developer,Yes
17948,Male,Married,Post-Graduate,4,4,9,89985,2,1,People Management,3,8,5,4,4,3,20,8,10,3,4,VP,Yes
17949,Male,Married,Doctorate,2,3,9,92575,2,-2,DevOps,3,5,0,1,2,2,19,8,10,4,5,VP,Yes
17950,Female,Married,Post-Graduate,1,3,12,56344,2,1,Product Management,2,1,2,2,4,3,18,5,6,1,2,Senior Developer,No
17951,Male,Divorced,Graduate,2,4,7,87121,3,0,Public Relations,3,6,2,5,3,3,16,10,10,3,2,VP,No
17952,Male,Married,Post-Graduate,2,3,8,94674,3,-1,DevOps,3,4,3,4,5,3,16,6,11,2,2,VP,No
17953,Male,Single,Graduate,4,4,11,45928,2,0,Public Relations,3,2,4,5,3,4,10,6,9,3,2,Product Manager,Yes
17954,Male,Married,Post-Graduate,3,3,9,62481,2,-1,Consultancy,3,6,3,2,2,4,19,6,9,4,5,Product Manager,Yes
17955,Male,Single,Doctorate,2,4,14,49055,2,0,Training,3,3,3,1,4,4,17,5,8,4,2,Senior Developer,No
17956,Male,Married,Post-Graduate,1,4,17,49396,2,-2,Sales,2,3,0,2,2,4,20,5,8,3,3,Senior Developer,Yes
17957,Female,Married,Doctorate,2,4,14,63812,2,-2,HR,3,3,2,1,4,2,17,3,7,1,2,Senior Developer,Yes
17958,Male,Single,Graduate,3,4,18,55959,2,-2,Testing,3,1,3,3,5,2,20,5,5,4,2,Senior Developer,Yes
17959,Male,Married,Doctorate,4,5,9,50299,2,-2,Testing,3,6,5,4,2,2,11,3,9,4,4,Product Manager,Yes
17960,Male,Married,Graduate,4,5,9,89557,3,-2,HR,3,7,6,4,1,4,17,5,13,4,1,VP,Yes
17961,Male,Married,Graduate,2,5,8,56686,2,1,Training,3,5,5,4,2,1,13,4,9,1,4,Product Manager,No
17962,Male,Divorced,Post-Graduate,3,5,7,84403,2,0,Consultancy,3,4,1,1,4,4,20,8,14,3,4,VP,Yes
17963,Male,Single,Graduate,4,4,14,61809,2,-2,Development,2,3,2,1,4,2,14,3,5,3,2,Senior Developer,Yes
17964,Male,Married,Graduate,1,3,10,46461,2,-1,Consultancy,3,5,4,4,1,2,13,4,8,2,4,Product Manager,Yes
17965,Male,Married,Post-Graduate,3,4,13,53570,2,1,Testing,2,0,0,5,5,4,16,4,7,4,2,Senior Developer,Yes
17966,Female,Single,Graduate,4,3,12,45430,2,-2,HR,3,0,1,4,2,1,18,3,7,3,5,Senior Developer,No
17967,Female,Divorced,Post-Graduate,3,4,7,93412,2,-1,People Management,3,7,2,2,3,4,8,3,8,1,2,Product Owner,Yes
17968,Male,Single,Graduate,1,4,8,78529,2,-2,Training,3,7,3,1,5,4,19,5,9,2,4,Product Owner,No
17969,Female,Single,Graduate,4,5,8,83133,2,-1,Product Management,3,3,0,5,1,2,10,5,9,3,4,Product Owner,No
17970,Male,Married,Graduate,3,5,8,50883,2,-1,Testing,3,7,3,4,1,4,19,4,10,4,2,Product Manager,No
17971,Male,Married,Post-Graduate,1,3,7,83595,2,0,Training,3,3,2,3,1,1,20,5,14,4,2,VP,Yes
17972,Male,Married,Doctorate,3,3,9,85611,3,0,Product Management,3,2,3,5,1,2,11,3,10,3,2,Product Owner,No
17973,Female,Married,Graduate,4,3,11,48244,2,1,Development,3,3,5,1,5,1,17,6,8,4,5,Product Manager,No
17974,Male,Married,Doctorate,3,3,15,56193,2,1,DevOps,3,2,0,3,3,2,8,3,6,3,4,Senior Developer,Yes
17975,Female,Married,Post-Graduate,2,5,15,52626,2,-2,Sales,3,1,1,5,5,2,8,4,5,4,4,Senior Developer,Yes
17976,Male,Single,Graduate,3,5,12,56995,2,-2,Testing,2,6,2,2,5,4,15,7,8,1,4,Product Manager,Yes
17977,Male,Divorced,Graduate,4,5,15,63684,2,1,Consultancy,3,3,3,3,4,2,12,5,8,4,3,Senior Developer,Yes
17978,Female,Divorced,Post-Graduate,1,3,16,62127,2,1,Public Relations,3,2,0,2,2,1,19,4,5,4,3,Senior Developer,No
17979,Male,Divorced,Graduate,3,4,7,79270,2,-2,Testing,3,6,0,5,5,4,19,11,12,4,2,VP,Yes
17980,Female,Married,Graduate,1,3,18,60393,2,-1,Sales,2,2,0,3,2,1,15,5,8,3,3,Senior Developer,No
17981,Female,Married,Post-Graduate,1,3,9,82522,3,-2,HR,3,4,1,4,2,4,16,9,14,4,2,VP,Yes
17982,Female,Married,Graduate,3,4,8,89613,2,0,DevOps,3,2,1,5,2,4,8,4,8,1,5,Product Owner,Yes
17983,Male,Married,Post-Graduate,1,4,9,75248,3,1,People Management,3,2,0,2,4,2,9,3,9,1,4,Product Owner,Yes
17984,Male,Single,Post-Graduate,3,5,6,88201,2,-2,HR,3,3,2,1,4,4,16,9,11,4,3,VP,No
17985,Female,Married,Graduate,2,4,15,47773,2,1,Consultancy,3,3,2,5,3,2,9,5,6,3,2,Senior Developer,Yes
17986,Male,Married,Graduate,3,3,7,91255,2,0,Public Relations,3,7,6,2,5,1,18,10,11,3,4,VP,Yes
17987,Male,Married,Graduate,2,3,14,51027,2,1,HR,3,0,0,2,4,1,18,5,5,3,2,Senior Developer,No
17988,Female,Single,Graduate,3,5,9,94296,3,-2,People Management,3,6,6,2,5,1,19,5,12,4,4,VP,No
17989,Male,Divorced,Post-Graduate,1,4,6,82461,3,-1,Product Management,3,3,3,1,4,1,17,6,9,4,4,Product Owner,No
17990,Male,Married,Post-Graduate,2,3,6,93152,3,1,Training,3,7,1,4,2,4,15,5,12,4,4,VP,Yes
17991,Male,Married,Post-Graduate,3,3,7,85144,2,-2,Product Management,3,5,5,3,1,4,20,10,11,3,2,VP,No
17992,Female,Married,Post-Graduate,3,3,9,94457,3,0,Public Relations,3,7,4,5,5,4,17,8,11,2,5,VP,Yes
17993,Male,Married,Doctorate,1,4,11,49089,2,1,Product Management,2,4,5,3,3,1,15,6,8,3,4,Product Manager,Yes
17994,Female,Married,Graduate,3,3,7,76575,2,-2,Development,3,9,2,3,3,2,16,8,13,4,4,VP,No
17995,Male,Married,Graduate,4,4,9,62218,2,0,HR,3,2,5,4,1,4,14,6,10,3,5,Product Manager,No
17996,Male,Married,Doctorate,4,4,9,94499,2,0,Product Management,3,6,4,4,2,4,8,8,8,1,3,Product Owner,Yes
