ID,Gender,MaritalStatus,Education,CommuteDistance,PerformanceRating,PercentSalaryHike,MonthlyIncome,StockOptionLevel,CompanyProfit,Department,BusinessTravel,YearsWithCurrentManager,YearsSinceLastPromotion,JobSatisfaction,EnvironmentSatisfaction,TrainingHoursLastYear,TotalWorkingYears,YearsInCurrentRole,YearsAtCompany,NumbersCompaniesWorked,WorkLifeBal,JobLevel,Attrition
11184,Female,Married,Graduate,2,4,12,58009,2,1,Testing,1,2,2,3,4,2,5,2,2,0,4,Consultant,Yes
11185,Female,Single,Post-Graduate,2,5,18,54715,2,-2,People Management,1,1,0,4,3,3,5,3,4,0,2,Consultant,No
11186,Female,Married,Post-Graduate,1,2,12,54052,1,-1,Testing,1,3,0,5,3,3,9,4,5,4,3,Developer,Yes
11187,Male,Single,Graduate,2,5,13,48739,2,1,Development,1,1,0,4,2,3,7,3,6,2,3,Developer,No
11188,Female,Married,Graduate,1,5,14,76947,2,1,Development,2,3,0,2,1,1,8,3,3,2,4,Senior Developer,No
11189,Male,Married,Graduate,4,5,14,49654,2,0,Consultancy,1,1,1,4,4,3,5,2,2,3,4,Consultant,Yes
11190,Female,Married,Graduate,2,3,13,70894,2,1,Training,2,2,0,4,2,1,12,3,8,4,3,Senior Developer,No
11191,Female,Married,Post-Graduate,2,4,17,56561,1,1,Development,1,0,0,5,4,3,5,3,3,3,3,Developer,No
11192,Female,Married,Post-Graduate,2,2,11,61713,2,-1,Development,2,1,3,4,1,3,11,2,4,1,1,Senior Consultant,Yes
11193,Male,Single,Graduate,2,4,11,66420,2,-1,People Management,2,5,2,4,2,3,9,3,5,2,4,Senior Developer,Yes
11194,Female,Single,Graduate,4,4,13,63112,2,-2,Sales,2,5,3,4,4,2,8,4,7,4,4,Senior Developer,No
11195,Female,Married,Post-Graduate,4,2,14,48564,2,0,DevOps,1,1,0,5,4,4,9,3,6,2,1,Consultant,Yes
11196,Male,Married,Graduate,1,5,14,60309,2,-2,Testing,2,4,1,4,5,2,11,3,5,4,2,Senior Developer,Yes
11197,Female,Single,Graduate,2,4,14,50985,2,1,Sales,1,2,2,4,3,3,6,3,3,3,1,Developer,No
11198,Male,Married,Post-Graduate,2,5,13,50961,1,-1,Product Management,1,0,0,5,1,2,6,0,0,0,3,Developer,Yes
11199,Male,Married,Graduate,1,3,17,59559,1,0,Product Management,1,0,0,3,4,3,6,0,0,4,2,Consultant,No
11200,Female,Married,Graduate,3,4,12,56825,2,-1,Public Relations,2,0,0,3,3,2,11,0,0,4,4,Senior Developer,Yes
11201,Male,Single,Graduate,1,4,11,61199,2,0,Product Management,2,0,0,3,4,2,11,0,0,1,1,Senior Developer,Yes
11202,Female,Married,Post-Graduate,3,3,16,53687,1,1,Development,1,1,2,5,3,1,7,2,2,2,3,Developer,Yes
11203,Male,Single,Graduate,2,3,10,63476,2,-2,Development,2,1,0,3,3,4,11,2,2,2,4,Senior Consultant,Yes
11204,Male,Single,Post-Graduate,1,5,14,54914,2,-1,Product Management,1,3,1,5,3,4,6,3,5,0,4,Consultant,Yes
11205,Male,Married,Post-Graduate,1,5,12,60634,2,1,HR,2,0,1,4,4,3,10,2,2,2,2,Senior Consultant,Yes
11206,Female,Married,Graduate,1,3,10,59180,2,-2,HR,2,4,4,3,3,3,10,2,8,4,2,Senior Developer,Yes
11207,Female,Married,Graduate,3,3,10,82876,2,0,Testing,2,0,0,3,4,1,10,0,0,2,1,Senior Consultant,Yes
11208,Male,Single,Post-Graduate,3,5,12,68325,2,0,Training,2,0,0,5,2,3,11,1,1,3,4,Senior Developer,No
11209,Female,Married,Post-Graduate,2,5,11,67604,2,-1,Training,2,0,1,5,4,1,10,2,2,1,4,Senior Developer,Yes
11210,Male,Single,Graduate,2,4,12,49752,2,-1,HR,1,0,2,3,3,2,7,3,4,2,2,Developer,No
11211,Male,Single,Graduate,4,3,14,83599,2,0,Product Management,2,0,3,5,1,3,8,2,3,4,5,Senior Developer,No
11212,Female,Married,Post-Graduate,4,3,14,58096,2,1,Sales,1,1,1,3,4,3,6,2,2,4,4,Consultant,Yes
11213,Male,Single,Graduate,2,5,16,52378,1,1,HR,1,0,0,4,1,3,6,0,0,4,1,Developer,No
11214,Female,Married,Graduate,2,5,11,82429,2,1,Consultancy,2,0,3,3,1,2,12,4,5,3,1,Senior Consultant,Yes
11215,Female,Married,Post-Graduate,2,3,13,54889,2,1,Development,1,2,1,3,5,1,9,3,3,3,3,Consultant,Yes
11216,Male,Divorced,Graduate,4,3,16,55584,1,0,Public Relations,1,0,1,3,4,2,7,3,6,3,4,Developer,No
11217,Male,Married,Post-Graduate,4,4,11,71312,2,1,Product Management,2,1,1,1,4,1,9,2,2,4,3,Senior Consultant,No
11218,Male,Single,Graduate,4,4,12,54299,2,1,Development,1,0,0,5,4,4,9,0,0,3,4,Consultant,Yes
11219,Female,Married,Graduate,3,5,14,55380,2,1,HR,2,1,3,4,4,3,10,2,7,4,2,Senior Developer,Yes
11220,Female,Single,Post-Graduate,1,5,17,48631,1,-1,HR,1,0,0,3,5,2,7,3,6,1,3,Developer,No
11221,Female,Married,Post-Graduate,4,4,12,70359,2,-1,Sales,2,1,1,4,3,3,9,2,6,4,4,Senior Developer,Yes
11222,Male,Married,Graduate,4,5,18,56495,2,1,Consultancy,1,1,0,2,4,3,9,1,1,4,3,Developer,No
11223,Male,Married,Graduate,1,5,14,57944,2,-1,HR,2,0,0,3,3,4,12,0,0,4,5,Senior Developer,No
11224,Male,Married,Post-Graduate,3,4,15,50406,1,0,DevOps,1,0,0,5,3,2,8,3,4,1,3,Consultant,Yes
11225,Female,Married,Graduate,3,4,12,49794,2,-2,Sales,1,0,1,4,5,2,9,1,1,0,3,Developer,Yes
11226,Female,Divorced,Graduate,2,5,18,56949,2,1,Product Management,1,0,0,4,4,3,6,0,0,1,1,Consultant,Yes
11227,Female,Married,Post-Graduate,3,4,13,80733,2,0,Public Relations,2,0,0,5,4,3,10,2,2,2,4,Senior Developer,Yes
11228,Female,Married,Post-Graduate,4,4,12,61525,2,0,HR,2,0,1,3,1,1,11,2,5,3,4,Senior Consultant,Yes
11229,Male,Married,Graduate,4,4,15,58056,1,0,Product Management,1,0,0,4,1,2,6,1,1,3,3,Developer,No
11230,Female,Married,Post-Graduate,1,3,11,57022,2,1,Testing,2,2,1,4,3,3,8,2,2,1,4,Senior Consultant,Yes
11231,Female,Married,Post-Graduate,2,3,13,56515,2,-2,Development,2,0,0,3,4,3,8,1,1,2,1,Senior Consultant,Yes
11232,Male,Single,Post-Graduate,1,4,18,47872,1,0,HR,1,3,1,1,4,1,6,3,3,0,4,Developer,No
11233,Female,Married,Graduate,2,4,15,56456,1,1,DevOps,1,2,1,5,3,2,9,5,6,1,4,Developer,Yes
11234,Male,Married,Post-Graduate,1,4,11,76213,2,0,People Management,2,4,1,3,1,3,9,4,6,1,4,Senior Consultant,No
11235,Male,Married,Post-Graduate,2,4,10,60436,2,-1,Product Management,2,5,3,4,3,4,9,2,7,4,1,Senior Developer,No
11236,Female,Married,Graduate,3,4,17,59082,1,-2,Development,1,0,0,4,1,2,7,5,5,1,5,Consultant,Yes
11237,Male,Married,Graduate,1,5,14,47884,1,1,Consultancy,1,3,0,4,5,3,5,3,4,1,4,Developer,Yes
11238,Female,Married,Post-Graduate,2,3,10,69760,2,0,Public Relations,2,1,3,4,1,1,8,4,7,2,4,Senior Developer,Yes
11239,Male,Married,Graduate,4,3,12,68822,2,-2,Sales,2,2,1,1,3,3,11,2,3,2,4,Senior Consultant,No
11240,Female,Single,Graduate,2,4,10,55494,2,-1,HR,2,3,3,4,4,4,11,3,5,2,3,Senior Consultant,No
11241,Female,Divorced,Post-Graduate,2,4,16,58269,2,-2,Sales,1,0,2,1,3,2,8,2,2,0,1,Developer,Yes
11242,Female,Single,Post-Graduate,4,4,16,45376,2,0,HR,1,1,1,4,3,1,6,1,1,4,4,Developer,Yes
11243,Female,Married,Graduate,2,4,16,45555,2,-1,Testing,1,0,0,5,5,1,5,0,0,3,3,Consultant,Yes
11244,Female,Single,Graduate,4,3,17,56789,1,-1,Consultancy,1,1,1,5,3,4,9,4,5,1,3,Consultant,No
11245,Male,Married,Post-Graduate,2,4,12,83411,2,0,Sales,2,0,0,1,4,3,9,0,0,2,4,Senior Consultant,No
11246,Female,Married,Graduate,1,3,12,49675,1,0,Consultancy,1,1,0,5,1,1,8,4,6,1,3,Developer,Yes
11247,Male,Married,Graduate,2,3,15,56887,2,0,Consultancy,1,0,1,4,1,3,6,3,3,4,5,Consultant,No
11248,Male,Married,Graduate,1,3,16,54816,2,-1,Sales,1,0,0,4,1,2,9,3,6,1,3,Developer,Yes
11249,Male,Married,Graduate,3,5,17,49800,1,-1,Consultancy,1,1,2,3,4,2,7,3,3,2,1,Consultant,Yes
11250,Male,Married,Post-Graduate,2,3,13,68388,2,-2,People Management,2,4,5,3,4,3,11,2,6,1,4,Senior Consultant,No
11251,Male,Married,Post-Graduate,2,5,13,71983,2,0,Development,2,0,4,5,4,2,9,2,4,1,5,Senior Consultant,Yes
11252,Female,Married,Post-Graduate,3,4,16,45412,1,1,DevOps,1,2,2,5,3,2,5,3,4,4,3,Consultant,Yes
11253,Male,Married,Post-Graduate,2,4,14,48096,1,1,HR,1,0,1,4,5,1,8,1,1,4,3,Consultant,No
11254,Male,Married,Graduate,2,3,14,72233,2,-2,Public Relations,2,0,0,3,4,1,12,0,0,2,4,Senior Developer,No
11255,Male,Single,Graduate,2,4,13,70801,2,0,Public Relations,2,0,0,3,3,1,9,0,0,2,4,Senior Consultant,No
11256,Male,Single,Graduate,2,3,14,63320,2,1,Sales,2,0,1,3,4,3,11,2,2,2,3,Senior Consultant,No
11257,Male,Married,Graduate,4,5,14,70180,2,-1,Public Relations,2,0,1,4,2,2,12,2,3,3,5,Senior Developer,Yes
11258,Male,Married,Post-Graduate,2,5,18,50993,1,-2,Consultancy,1,1,0,3,3,3,5,1,1,2,1,Consultant,Yes
11259,Female,Married,Graduate,2,3,13,54244,1,-2,People Management,1,2,2,3,4,4,8,5,5,0,3,Developer,Yes
11260,Female,Married,Post-Graduate,1,3,13,70388,2,-1,Public Relations,2,4,0,5,2,2,8,3,4,4,3,Senior Developer,Yes
11261,Female,Married,Graduate,2,4,12,66852,2,-2,Product Management,2,0,0,5,4,2,12,1,1,4,1,Senior Consultant,Yes
11262,Female,Married,Post-Graduate,1,2,13,45194,1,1,Public Relations,1,1,0,5,1,3,5,1,1,0,4,Consultant,Yes
11263,Male,Married,Graduate,2,3,13,66913,2,0,Training,2,0,0,1,3,3,9,0,0,2,3,Senior Consultant,No
11264,Female,Married,Graduate,3,3,18,59403,2,0,People Management,1,2,0,3,5,1,8,3,5,1,1,Consultant,Yes
11265,Male,Married,Graduate,3,4,10,63432,2,1,Consultancy,2,5,0,2,3,3,10,3,7,2,1,Senior Developer,No
11266,Female,Married,Graduate,2,3,14,69148,2,1,DevOps,2,3,0,4,3,2,11,4,7,1,4,Senior Consultant,Yes
11267,Female,Married,Graduate,1,5,13,64329,2,-2,Consultancy,2,0,1,4,1,2,10,2,3,3,2,Senior Consultant,Yes
11268,Male,Married,Graduate,1,3,11,58081,2,0,Development,2,4,3,4,4,2,10,2,5,3,4,Senior Consultant,No
11269,Male,Married,Graduate,1,3,12,52884,2,1,Consultancy,1,1,0,2,1,4,7,4,6,2,4,Consultant,No
11270,Female,Married,Post-Graduate,3,5,10,79381,2,-2,Development,2,3,0,4,5,4,8,2,5,2,2,Senior Developer,Yes
11271,Female,Married,Post-Graduate,2,3,14,58393,1,0,Development,1,3,2,4,3,4,9,3,3,0,2,Consultant,Yes
11272,Male,Married,Graduate,4,4,18,52750,1,1,Training,1,1,0,4,2,3,7,1,1,0,1,Consultant,Yes
11273,Male,Married,Graduate,2,5,12,48905,2,-1,Product Management,1,0,0,3,1,3,8,0,0,2,1,Consultant,Yes
11274,Female,Married,Post-Graduate,2,2,14,55729,2,-1,Public Relations,2,1,1,4,4,2,12,2,2,1,3,Senior Developer,Yes
11275,Female,Married,Post-Graduate,4,3,14,80804,2,-1,HR,2,1,2,3,4,4,11,2,3,1,4,Senior Consultant,No
11276,Female,Married,Post-Graduate,2,4,17,59849,1,1,Training,1,2,1,3,1,3,8,3,3,0,5,Consultant,No
11277,Male,Married,Graduate,4,3,10,63404,2,1,DevOps,2,0,0,3,1,2,9,0,0,3,3,Senior Consultant,No
11278,Female,Married,Post-Graduate,4,5,12,70548,2,-2,Consultancy,2,0,2,4,1,4,11,3,6,3,4,Senior Consultant,Yes
11279,Female,Married,Post-Graduate,2,4,16,46539,1,1,Development,1,0,0,4,4,2,9,3,3,3,4,Consultant,No
11280,Female,Married,Post-Graduate,3,4,10,76840,2,-1,Sales,2,0,0,4,1,3,9,0,0,4,2,Senior Developer,Yes
11281,Female,Married,Graduate,3,4,14,82401,2,1,Training,2,0,2,5,5,2,8,2,2,4,1,Senior Developer,Yes
11282,Male,Single,Post-Graduate,1,5,14,56553,1,-1,Development,1,2,1,5,4,2,7,5,6,2,3,Developer,No
11283,Male,Single,Graduate,2,4,17,55072,1,-2,People Management,1,1,1,3,1,1,8,4,6,0,3,Developer,Yes
11284,Female,Married,Graduate,3,4,14,66134,2,-1,Development,2,1,3,1,3,2,11,2,3,2,3,Senior Developer,No
11285,Male,Married,Graduate,3,4,13,53216,2,-1,Consultancy,1,0,2,3,1,2,9,4,5,2,4,Consultant,Yes
11286,Female,Married,Graduate,3,3,11,59893,2,-1,DevOps,2,4,0,1,4,3,11,2,4,3,3,Senior Developer,No
11287,Female,Married,Post-Graduate,2,5,13,62639,2,-2,Consultancy,2,3,0,5,4,1,8,3,5,4,3,Senior Developer,Yes
11288,Female,Married,Post-Graduate,4,3,11,58485,2,-2,HR,2,3,0,4,3,3,10,2,5,3,1,Senior Consultant,Yes
11289,Female,Married,Graduate,3,3,11,79990,2,1,People Management,2,0,1,4,3,3,11,4,5,3,4,Senior Developer,Yes
11290,Female,Married,Graduate,1,3,11,80833,2,-1,Testing,2,0,0,4,4,2,10,0,0,3,2,Senior Developer,Yes
11291,Female,Married,Graduate,2,3,17,57713,2,0,DevOps,1,1,1,4,4,3,9,4,5,4,5,Consultant,Yes
11292,Male,Married,Graduate,2,3,16,57546,2,1,Training,1,0,0,2,1,4,9,0,0,0,4,Consultant,Yes
11293,Male,Married,Post-Graduate,4,4,14,82811,2,-2,Sales,2,0,1,4,5,3,8,2,2,4,1,Senior Developer,No
11294,Male,Single,Graduate,1,3,13,58517,1,0,People Management,1,0,0,1,3,2,6,0,0,3,3,Consultant,Yes
11295,Female,Married,Post-Graduate,4,3,15,48253,1,-2,People Management,1,0,2,3,2,3,7,4,4,3,3,Developer,Yes
11296,Female,Married,Post-Graduate,4,4,12,63562,2,0,HR,2,0,0,4,2,2,8,0,0,2,5,Senior Consultant,Yes
11297,Male,Married,Graduate,3,5,14,50227,1,-2,Development,1,1,1,4,4,3,7,4,4,1,1,Developer,No
11298,Female,Married,Graduate,2,3,11,71251,2,-1,HR,2,1,1,3,1,2,9,1,1,4,3,Senior Developer,Yes
11299,Male,Married,Graduate,3,5,14,49503,2,-2,HR,1,1,1,4,3,2,9,4,6,4,3,Developer,No
11300,Male,Single,Post-Graduate,1,3,10,66444,2,0,Product Management,2,0,0,3,3,3,12,0,0,4,1,Senior Consultant,Yes
11301,Male,Divorced,Post-Graduate,3,4,12,82733,2,-1,Development,2,0,2,5,1,4,8,3,3,1,3,Senior Developer,Yes
11302,Female,Married,Graduate,4,5,15,53594,2,-2,Sales,1,0,1,3,1,4,5,2,2,3,5,Consultant,No
11303,Male,Divorced,Graduate,2,5,13,83500,2,1,HR,2,5,0,5,2,1,11,2,7,3,3,Senior Consultant,Yes
11304,Female,Married,Graduate,4,5,12,54051,1,0,HR,1,0,2,3,3,1,7,3,4,4,3,Consultant,No
11305,Male,Married,Graduate,1,5,14,68272,2,1,Testing,2,1,2,4,1,2,8,2,2,1,1,Senior Consultant,No
11306,Female,Married,Graduate,3,3,15,48108,2,-2,Sales,1,1,1,4,4,4,7,3,3,1,3,Consultant,Yes
11307,Female,Married,Graduate,4,3,11,79981,2,-2,People Management,2,1,2,4,1,3,8,3,6,3,3,Senior Developer,Yes
11308,Male,Married,Graduate,3,4,13,52522,1,1,HR,1,0,0,3,4,2,8,1,1,2,1,Consultant,No
11309,Female,Single,Post-Graduate,1,4,16,49378,1,-2,Consultancy,1,1,1,4,1,2,5,2,2,3,3,Consultant,Yes
11310,Female,Married,Graduate,2,2,15,46518,1,0,People Management,1,3,1,4,3,1,7,3,4,1,1,Developer,Yes
11311,Female,Married,Post-Graduate,2,3,14,66213,2,1,DevOps,2,2,5,3,5,2,12,2,7,4,4,Senior Developer,No
11312,Male,Single,Post-Graduate,3,5,13,83527,2,-1,Development,2,1,2,3,4,3,11,2,2,1,4,Senior Consultant,No
11313,Female,Married,Post-Graduate,4,4,13,45031,2,0,Product Management,1,1,2,4,1,1,9,3,3,1,2,Consultant,No
11314,Female,Divorced,Graduate,1,5,15,53537,1,1,DevOps,1,1,0,3,1,3,6,4,5,4,4,Consultant,No
11315,Male,Single,Graduate,4,4,14,65704,2,-1,Consultancy,2,3,0,4,4,1,12,4,6,2,3,Senior Developer,No
11316,Male,Married,Graduate,2,3,15,45347,1,-2,Sales,1,2,1,3,3,2,8,3,5,0,3,Developer,Yes
11317,Male,Single,Graduate,4,4,13,68190,2,-2,Consultancy,2,1,0,3,2,1,10,4,4,4,3,Senior Consultant,Yes
11318,Female,Married,Graduate,2,5,10,77700,2,1,Product Management,2,4,3,2,1,2,8,2,6,1,3,Senior Developer,Yes
11319,Male,Married,Post-Graduate,4,5,17,47538,2,-1,Consultancy,1,3,1,2,4,1,5,4,4,1,4,Developer,No
11320,Female,Single,Graduate,2,4,18,53880,2,-1,HR,1,0,1,4,3,2,9,1,1,0,3,Developer,Yes
11321,Female,Married,Graduate,2,3,11,63941,2,-1,Development,2,4,1,4,4,1,12,2,6,3,3,Senior Developer,Yes
11322,Female,Single,Graduate,2,4,17,50291,1,-1,Public Relations,1,1,2,4,1,3,8,3,3,1,1,Developer,Yes
11323,Male,Married,Graduate,4,5,16,54598,2,-1,Development,1,0,0,5,4,1,7,0,0,3,3,Consultant,Yes
11324,Male,Single,Graduate,2,4,17,57720,2,-1,Training,1,0,0,3,5,2,6,3,3,2,4,Developer,No
11325,Male,Single,Post-Graduate,3,4,12,46409,1,-1,HR,1,1,1,2,1,1,5,2,2,1,1,Consultant,No
11326,Male,Divorced,Graduate,4,3,17,58904,2,0,Training,1,2,1,3,1,3,7,5,6,0,3,Developer,No
11327,Female,Single,Post-Graduate,2,4,18,59219,2,-1,HR,1,1,2,4,4,3,8,3,3,1,4,Consultant,No
11328,Male,Single,Graduate,1,5,12,54094,2,0,Development,1,0,2,5,1,2,9,3,3,1,5,Consultant,Yes
11329,Female,Single,Graduate,3,4,13,68553,2,-2,Sales,2,3,1,2,3,2,10,2,3,4,1,Senior Consultant,Yes
11330,Female,Married,Graduate,1,3,16,54401,2,1,Product Management,1,2,0,3,4,2,9,3,4,2,4,Consultant,No
11331,Male,Married,Graduate,3,5,10,79027,2,-2,Sales,2,1,1,4,1,4,11,4,7,3,1,Senior Consultant,Yes
11332,Female,Married,Graduate,3,4,15,52116,2,0,Testing,1,2,1,4,4,1,6,3,3,0,2,Consultant,Yes
11333,Female,Divorced,Graduate,1,5,15,52055,2,-2,Consultancy,1,1,2,4,4,1,8,3,3,1,3,Consultant,Yes
11334,Male,Divorced,Post-Graduate,1,5,13,60331,2,1,HR,2,0,0,5,5,3,9,1,1,3,1,Senior Consultant,Yes
11335,Male,Married,Graduate,1,3,16,55936,2,-1,HR,1,0,1,1,1,4,9,2,2,2,3,Consultant,No
11336,Male,Married,Post-Graduate,3,5,14,67382,2,-2,Public Relations,2,0,1,3,5,2,12,3,6,4,4,Senior Developer,No
11337,Female,Married,Graduate,3,4,14,54340,2,-1,Sales,1,0,1,4,3,2,6,2,2,3,3,Consultant,Yes
11338,Female,Single,Graduate,1,3,12,46001,1,1,Product Management,1,0,0,1,3,4,6,0,0,3,3,Consultant,No
11339,Female,Married,Graduate,3,4,18,45424,2,-1,Development,1,0,0,4,4,2,9,3,3,0,3,Developer,Yes
11340,Female,Married,Graduate,4,3,10,66055,2,1,Testing,2,1,0,4,1,4,11,2,5,4,3,Senior Developer,Yes
11341,Female,Married,Post-Graduate,2,5,17,47011,2,-1,Sales,1,1,2,4,4,4,5,3,3,3,5,Developer,No
11342,Female,Single,Post-Graduate,2,3,14,80862,2,-1,Testing,2,1,0,1,1,2,12,2,3,4,1,Senior Developer,No
11343,Female,Single,Graduate,4,4,15,45711,2,-1,HR,1,0,0,3,5,2,7,1,1,4,4,Consultant,No
11344,Male,Married,Post-Graduate,2,4,12,71359,2,-1,People Management,2,5,2,4,4,2,9,4,7,2,1,Senior Consultant,No
11345,Male,Married,Graduate,2,4,15,50213,2,-1,People Management,1,0,0,2,2,1,9,1,1,2,3,Consultant,Yes
11346,Female,Single,Post-Graduate,1,4,14,83468,2,-2,Consultancy,2,4,5,3,4,1,11,4,7,3,4,Senior Developer,Yes
11347,Female,Single,Post-Graduate,3,4,11,81064,2,0,People Management,2,1,4,2,4,1,10,3,8,1,3,Senior Developer,No
11348,Male,Single,Graduate,1,5,12,53037,2,-2,Testing,1,2,1,4,4,2,9,3,5,4,4,Consultant,No
11349,Female,Married,Graduate,4,5,13,68731,2,-2,Product Management,2,0,0,5,1,3,10,2,2,2,5,Senior Developer,Yes
11350,Male,Single,Post-Graduate,2,3,11,61247,2,0,Testing,2,4,4,4,3,1,10,2,5,1,4,Senior Consultant,Yes
11351,Female,Married,Graduate,1,4,11,75448,2,0,Training,2,3,4,4,5,2,11,4,6,1,1,Senior Consultant,No
11352,Female,Married,Graduate,2,5,13,55277,2,0,DevOps,1,0,0,5,4,4,5,0,0,1,3,Consultant,Yes
11353,Female,Married,Graduate,4,3,18,47401,1,-1,Training,1,0,1,4,1,2,8,1,1,2,3,Developer,Yes
11354,Female,Married,Graduate,4,3,13,65570,2,-2,Testing,2,2,0,1,4,3,9,2,2,3,5,Senior Developer,Yes
11355,Female,Married,Post-Graduate,1,3,11,57613,2,-2,Public Relations,2,0,0,4,4,3,11,1,1,1,3,Senior Developer,Yes
11356,Male,Married,Graduate,3,4,12,47526,1,-1,Development,1,0,1,1,1,1,8,1,1,3,3,Consultant,No
11357,Female,Married,Post-Graduate,1,5,14,80830,2,0,Development,2,0,0,4,4,3,11,0,0,1,1,Senior Consultant,Yes
11358,Male,Single,Graduate,2,3,12,84513,2,1,Development,2,4,0,1,1,1,10,3,4,2,4,Senior Consultant,Yes
11359,Male,Single,Graduate,2,4,17,50754,2,-1,HR,1,1,1,4,4,1,5,3,3,4,2,Developer,Yes
11360,Female,Married,Graduate,2,4,11,63088,2,-1,Public Relations,2,3,3,5,4,3,12,4,4,3,3,Senior Consultant,Yes
11361,Male,Single,Graduate,1,5,16,49532,2,-2,Training,1,0,1,4,3,1,5,2,2,2,5,Consultant,Yes
11362,Female,Married,Post-Graduate,2,4,13,46663,2,-2,Product Management,1,1,1,4,3,1,5,2,2,4,4,Consultant,Yes
11363,Female,Single,Post-Graduate,2,5,17,51944,1,1,Consultancy,1,3,2,4,5,2,5,3,3,2,4,Consultant,No
11364,Female,Married,Graduate,2,4,10,78584,2,-2,Public Relations,2,1,1,4,3,2,10,2,3,4,1,Senior Consultant,Yes
11365,Female,Married,Graduate,1,3,11,55409,2,-1,DevOps,2,5,0,3,5,3,12,2,6,4,2,Senior Developer,Yes
11366,Female,Married,Post-Graduate,1,4,15,56437,2,-2,DevOps,1,0,1,3,1,4,9,1,1,0,4,Developer,Yes
11367,Female,Married,Graduate,2,3,13,67616,2,1,Training,2,5,3,3,2,3,11,3,8,3,3,Senior Consultant,Yes
11368,Female,Married,Graduate,3,4,12,69572,2,-1,HR,2,1,2,4,4,2,10,2,8,1,3,Senior Consultant,No
11369,Female,Married,Post-Graduate,4,4,14,76246,2,-1,Product Management,2,0,0,3,4,2,10,0,0,3,1,Senior Developer,Yes
11370,Male,Married,Graduate,1,4,17,52839,1,0,Consultancy,1,2,2,3,4,2,6,3,3,3,4,Consultant,Yes
11371,Male,Single,Post-Graduate,1,4,12,47581,1,-1,People Management,1,0,1,2,4,3,9,3,4,4,2,Consultant,Yes
11372,Female,Married,Graduate,2,4,13,48765,2,-1,Testing,1,2,1,5,5,2,9,6,6,4,1,Consultant,Yes
11373,Male,Married,Graduate,4,4,16,51475,1,-2,Consultancy,1,1,2,4,5,2,7,6,6,2,3,Consultant,Yes
11374,Male,Single,Post-Graduate,1,5,11,62363,2,1,HR,2,4,1,2,1,3,10,4,5,3,3,Senior Consultant,Yes
11375,Female,Married,Graduate,1,4,13,51272,2,-2,Training,1,0,1,4,1,3,8,4,5,1,2,Consultant,Yes
11376,Male,Married,Graduate,2,3,13,54213,1,-1,Consultancy,1,0,1,3,3,1,9,1,1,4,3,Consultant,No
11377,Female,Married,Graduate,2,4,14,69184,2,0,DevOps,2,4,2,4,1,1,11,4,4,3,2,Senior Developer,Yes
11378,Female,Married,Graduate,4,5,16,55050,2,1,Public Relations,1,0,1,4,4,3,9,1,1,4,4,Developer,Yes
11379,Male,Single,Post-Graduate,2,5,14,81271,2,-2,Public Relations,2,3,0,5,4,2,12,3,4,1,1,Senior Developer,Yes
11380,Male,Married,Post-Graduate,1,5,14,51158,2,-2,Sales,1,0,0,1,3,1,7,0,0,3,2,Consultant,No
11381,Male,Single,Post-Graduate,3,4,13,83925,2,-2,Sales,2,1,2,4,2,2,10,2,3,3,3,Senior Consultant,Yes
11382,Male,Married,Post-Graduate,1,4,14,77823,2,0,DevOps,2,1,4,4,3,4,8,3,5,1,3,Senior Developer,No
11383,Female,Single,Graduate,4,4,12,58382,1,-2,Training,1,1,2,4,3,2,8,3,3,1,4,Developer,Yes
11384,Male,Married,Post-Graduate,4,3,15,50373,2,-1,Consultancy,1,0,0,2,3,3,8,3,5,4,3,Consultant,No
11385,Female,Married,Graduate,2,2,11,80306,2,0,Public Relations,2,0,0,4,1,1,12,1,1,4,3,Senior Developer,Yes
11386,Female,Married,Graduate,2,3,14,81200,2,0,Product Management,2,1,0,4,2,2,12,1,1,2,5,Senior Consultant,Yes
11387,Female,Married,Graduate,1,3,11,83082,2,0,People Management,2,0,0,3,4,4,12,1,1,1,2,Senior Consultant,Yes
11388,Male,Married,Post-Graduate,4,4,12,56001,2,0,Consultancy,2,4,2,3,2,1,11,3,7,3,3,Senior Consultant,No
11389,Female,Married,Post-Graduate,2,3,13,59138,1,-1,Consultancy,1,0,0,3,5,3,7,0,0,0,4,Consultant,Yes
11390,Female,Married,Post-Graduate,2,3,13,59835,1,1,People Management,1,0,0,4,1,2,6,3,5,1,1,Developer,No
11391,Male,Married,Graduate,2,4,12,63754,2,0,Training,2,2,2,4,3,2,10,2,7,1,3,Senior Consultant,Yes
11392,Male,Single,Post-Graduate,2,5,10,73494,2,-2,Training,2,3,4,5,5,4,10,2,4,2,3,Senior Consultant,Yes
11393,Male,Single,Graduate,1,4,12,70110,2,0,Testing,2,0,3,2,4,1,9,3,4,2,3,Senior Consultant,Yes
11394,Male,Married,Graduate,4,5,17,53165,1,-1,Training,1,0,0,4,3,1,6,1,1,1,2,Consultant,Yes
11395,Male,Married,Graduate,1,5,10,66637,2,0,HR,2,1,4,5,4,3,9,4,8,1,4,Senior Developer,Yes
11396,Female,Single,Post-Graduate,2,4,11,72924,2,-1,HR,2,0,4,1,4,2,12,3,6,1,3,Senior Developer,No
11397,Male,Single,Graduate,2,5,14,62151,2,-1,Development,2,0,0,4,3,3,11,0,0,2,3,Senior Consultant,No
