UserId,Nodes,Path,Names,Values,ReasonToManager,ReasonInExitInterview 
11532,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[4532,6] (= 0) <= 0.999654233455658)-->node 1: (X[4532,7] (= 1) > 0.999441921710968)-->node 6: (X[4532,3] (= 4) > 3.998718023300171)-->leaf node 8 (Yes)",Business Travel ,Business Travel 
11533,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[4533,6] (= 0) <= 0.999654233455658)-->node 1: (X[4533,7] (= 1) > 0.999441921710968)-->node 6: (X[4533,3] (= 4) > 3.998718023300171)-->leaf node 8 (Yes)",Growth,Better career opportunity
11534,[ 0  1  6  7 11],node 0-->node 1-->node 6-->node 7-->leaf node 11 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->PerformanceRating-->Yes,"node 0: (X[4534,6] (= 0) <= 0.999654233455658)-->node 1: (X[4534,7] (= 1) > 0.999441921710968)-->node 6: (X[4534,3] (= 3) <= 3.998718023300171)-->node 7: (X[4534,3] (= 3) <= 3.001929998397827)-->leaf node 11 (Yes)",Growth,Better career opportunity
11535,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[4535,6] (= 0) <= 0.999654233455658)-->node 1: (X[4535,7] (= 1) > 0.999441921710968)-->node 6: (X[4535,3] (= 4) > 3.998718023300171)-->leaf node 8 (Yes)",Growth,Better career opportunity
11536,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4536,6] (= 1) > 0.999654233455658)-->node 2: (X[4536,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
11537,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4537,6] (= 1) > 0.999654233455658)-->node 2: (X[4537,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Growth,Better career opportunity
11538,[ 0  1  6  7 11],node 0-->node 1-->node 6-->node 7-->leaf node 11 (No),Gender_Female-->Gender_Male-->PerformanceRating-->PerformanceRating-->No,"node 0: (X[4538,6] (= 0) <= 0.999654233455658)-->node 1: (X[4538,7] (= 1) > 0.999441921710968)-->node 6: (X[4538,3] (= 3) <= 3.998718023300171)-->node 7: (X[4538,3] (= 3) <= 3.001929998397827)-->leaf node 11 (No)",,
11539,[ 0  1  6  7 11],node 0-->node 1-->node 6-->node 7-->leaf node 11 (No),Gender_Female-->Gender_Male-->PerformanceRating-->PerformanceRating-->No,"node 0: (X[4539,6] (= 0) <= 0.999654233455658)-->node 1: (X[4539,7] (= 1) > 0.999441921710968)-->node 6: (X[4539,3] (= 3) <= 3.998718023300171)-->node 7: (X[4539,3] (= 3) <= 3.001929998397827)-->leaf node 11 (No)",,
11540,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[4540,6] (= 0) <= 0.999654233455658)-->node 1: (X[4540,7] (= 1) > 0.999441921710968)-->node 6: (X[4540,3] (= 5) > 3.998718023300171)-->leaf node 8 (No)",,
11541,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[4541,6] (= 0) <= 0.999654233455658)-->node 1: (X[4541,7] (= 1) > 0.999441921710968)-->node 6: (X[4541,3] (= 5) > 3.998718023300171)-->leaf node 8 (No)",,
11542,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4542,6] (= 1) > 0.999654233455658)-->node 2: (X[4542,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
11543,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4543,6] (= 1) > 0.999654233455658)-->node 2: (X[4543,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
11544,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4544,6] (= 1) > 0.999654233455658)-->node 2: (X[4544,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
11545,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4545,6] (= 1) > 0.999654233455658)-->node 2: (X[4545,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
11546,[0 2 4],node 0-->node 2-->leaf node 4 (No),Gender_Female-->MaritalStatus_Married-->No,"node 0: (X[4546,6] (= 1) > 0.999654233455658)-->node 2: (X[4546,9] (= 1) > 0.9965006709098816)-->leaf node 4 (No)",,
11547,[ 0  1  6  7 11],node 0-->node 1-->node 6-->node 7-->leaf node 11 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->PerformanceRating-->Yes,"node 0: (X[4547,6] (= 0) <= 0.999654233455658)-->node 1: (X[4547,7] (= 1) > 0.999441921710968)-->node 6: (X[4547,3] (= 3) <= 3.998718023300171)-->node 7: (X[4547,3] (= 3) <= 3.001929998397827)-->leaf node 11 (Yes)",Business Travel ,Business Travel 
11548,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4548,6] (= 1) > 0.999654233455658)-->node 2: (X[4548,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
11549,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4549,6] (= 1) > 0.999654233455658)-->node 2: (X[4549,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
11550,[ 0  1  6  7 11],node 0-->node 1-->node 6-->node 7-->leaf node 11 (No),Gender_Female-->Gender_Male-->PerformanceRating-->PerformanceRating-->No,"node 0: (X[4550,6] (= 0) <= 0.999654233455658)-->node 1: (X[4550,7] (= 1) > 0.999441921710968)-->node 6: (X[4550,3] (= 3) <= 3.998718023300171)-->node 7: (X[4550,3] (= 3) <= 3.001929998397827)-->leaf node 11 (No)",,
11551,[0 2 3 9],node 0-->node 2-->node 3-->leaf node 9 (No),Gender_Female-->MaritalStatus_Married-->MaritalStatus_Married-->No,"node 0: (X[4551,6] (= 1) > 0.999654233455658)-->node 2: (X[4551,9] (= 0) <= 0.9965006709098816)-->node 3: (X[4551,9] (= 0) <= 0.00488875899463892)-->leaf node 9 (No)",,
11552,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4552,6] (= 1) > 0.999654233455658)-->node 2: (X[4552,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Growth,Better career opportunity
11553,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4553,6] (= 1) > 0.999654233455658)-->node 2: (X[4553,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Growth,Better career opportunity
11554,[0 2 4],node 0-->node 2-->leaf node 4 (No),Gender_Female-->MaritalStatus_Married-->No,"node 0: (X[4554,6] (= 1) > 0.999654233455658)-->node 2: (X[4554,9] (= 1) > 0.9965006709098816)-->leaf node 4 (No)",,
11555,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[4555,6] (= 0) <= 0.999654233455658)-->node 1: (X[4555,7] (= 1) > 0.999441921710968)-->node 6: (X[4555,3] (= 5) > 3.998718023300171)-->leaf node 8 (Yes)",Growth,Better career opportunity
11556,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4556,6] (= 1) > 0.999654233455658)-->node 2: (X[4556,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Growth,Better career opportunity
11557,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4557,6] (= 1) > 0.999654233455658)-->node 2: (X[4557,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
11558,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4558,6] (= 1) > 0.999654233455658)-->node 2: (X[4558,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
11559,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4559,6] (= 1) > 0.999654233455658)-->node 2: (X[4559,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
11560,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4560,6] (= 1) > 0.999654233455658)-->node 2: (X[4560,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
11561,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[4561,6] (= 0) <= 0.999654233455658)-->node 1: (X[4561,7] (= 1) > 0.999441921710968)-->node 6: (X[4561,3] (= 5) > 3.998718023300171)-->leaf node 8 (No)",,
11562,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4562,6] (= 1) > 0.999654233455658)-->node 2: (X[4562,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
11563,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4563,6] (= 1) > 0.999654233455658)-->node 2: (X[4563,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
11564,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4564,6] (= 1) > 0.999654233455658)-->node 2: (X[4564,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Business Travel ,Business Travel 
11565,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4565,6] (= 1) > 0.999654233455658)-->node 2: (X[4565,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
11566,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4566,6] (= 1) > 0.999654233455658)-->node 2: (X[4566,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
11567,[ 0  1  6  7 11],node 0-->node 1-->node 6-->node 7-->leaf node 11 (No),Gender_Female-->Gender_Male-->PerformanceRating-->PerformanceRating-->No,"node 0: (X[4567,6] (= 0) <= 0.999654233455658)-->node 1: (X[4567,7] (= 1) > 0.999441921710968)-->node 6: (X[4567,3] (= 3) <= 3.998718023300171)-->node 7: (X[4567,3] (= 3) <= 3.001929998397827)-->leaf node 11 (No)",,
11568,[ 0  1  6  7 11],node 0-->node 1-->node 6-->node 7-->leaf node 11 (No),Gender_Female-->Gender_Male-->PerformanceRating-->PerformanceRating-->No,"node 0: (X[4568,6] (= 0) <= 0.999654233455658)-->node 1: (X[4568,7] (= 1) > 0.999441921710968)-->node 6: (X[4568,3] (= 3) <= 3.998718023300171)-->node 7: (X[4568,3] (= 3) <= 3.001929998397827)-->leaf node 11 (No)",,
11569,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4569,6] (= 1) > 0.999654233455658)-->node 2: (X[4569,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
11570,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4570,6] (= 1) > 0.999654233455658)-->node 2: (X[4570,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Growth,Better career opportunity
11571,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[4571,6] (= 0) <= 0.999654233455658)-->node 1: (X[4571,7] (= 1) > 0.999441921710968)-->node 6: (X[4571,3] (= 4) > 3.998718023300171)-->leaf node 8 (Yes)",Business Travel ,Business Travel 
11572,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[4572,6] (= 0) <= 0.999654233455658)-->node 1: (X[4572,7] (= 1) > 0.999441921710968)-->node 6: (X[4572,3] (= 4) > 3.998718023300171)-->leaf node 8 (Yes)",Growth,Better career opportunity
11573,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[4573,6] (= 0) <= 0.999654233455658)-->node 1: (X[4573,7] (= 1) > 0.999441921710968)-->node 6: (X[4573,3] (= 4) > 3.998718023300171)-->leaf node 8 (No)",,
11574,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4574,6] (= 1) > 0.999654233455658)-->node 2: (X[4574,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
11575,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4575,6] (= 1) > 0.999654233455658)-->node 2: (X[4575,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
11576,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4576,6] (= 1) > 0.999654233455658)-->node 2: (X[4576,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Growth,Better career opportunity
11577,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4577,6] (= 1) > 0.999654233455658)-->node 2: (X[4577,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
11578,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[4578,6] (= 0) <= 0.999654233455658)-->node 1: (X[4578,7] (= 1) > 0.999441921710968)-->node 6: (X[4578,3] (= 4) > 3.998718023300171)-->leaf node 8 (Yes)",Growth,Better career opportunity
11579,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[4579,6] (= 0) <= 0.999654233455658)-->node 1: (X[4579,7] (= 1) > 0.999441921710968)-->node 6: (X[4579,3] (= 5) > 3.998718023300171)-->leaf node 8 (Yes)",Business Travel ,Business Travel 
11580,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[4580,6] (= 0) <= 0.999654233455658)-->node 1: (X[4580,7] (= 1) > 0.999441921710968)-->node 6: (X[4580,3] (= 4) > 3.998718023300171)-->leaf node 8 (No)",,
11581,[ 0  1  6  7 11],node 0-->node 1-->node 6-->node 7-->leaf node 11 (No),Gender_Female-->Gender_Male-->PerformanceRating-->PerformanceRating-->No,"node 0: (X[4581,6] (= 0) <= 0.999654233455658)-->node 1: (X[4581,7] (= 1) > 0.999441921710968)-->node 6: (X[4581,3] (= 3) <= 3.998718023300171)-->node 7: (X[4581,3] (= 3) <= 3.001929998397827)-->leaf node 11 (No)",,
11582,[0 2 3 9],node 0-->node 2-->node 3-->leaf node 9 (No),Gender_Female-->MaritalStatus_Married-->MaritalStatus_Married-->No,"node 0: (X[4582,6] (= 1) > 0.999654233455658)-->node 2: (X[4582,9] (= 0) <= 0.9965006709098816)-->node 3: (X[4582,9] (= 0) <= 0.00488875899463892)-->leaf node 9 (No)",,
11583,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[4583,6] (= 0) <= 0.999654233455658)-->node 1: (X[4583,7] (= 1) > 0.999441921710968)-->node 6: (X[4583,3] (= 4) > 3.998718023300171)-->leaf node 8 (Yes)",Business Travel ,Business Travel 
11584,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[4584,6] (= 0) <= 0.999654233455658)-->node 1: (X[4584,7] (= 1) > 0.999441921710968)-->node 6: (X[4584,3] (= 4) > 3.998718023300171)-->leaf node 8 (Yes)",Business Travel ,Business Travel 
11585,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[4585,6] (= 0) <= 0.999654233455658)-->node 1: (X[4585,7] (= 1) > 0.999441921710968)-->node 6: (X[4585,3] (= 4) > 3.998718023300171)-->leaf node 8 (Yes)",Business Travel ,Business Travel 
11586,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[4586,6] (= 0) <= 0.999654233455658)-->node 1: (X[4586,7] (= 1) > 0.999441921710968)-->node 6: (X[4586,3] (= 5) > 3.998718023300171)-->leaf node 8 (Yes)",Business Travel ,Business Travel 
11587,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[4587,6] (= 0) <= 0.999654233455658)-->node 1: (X[4587,7] (= 1) > 0.999441921710968)-->node 6: (X[4587,3] (= 5) > 3.998718023300171)-->leaf node 8 (Yes)",Business Travel ,Business Travel 
11588,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[4588,6] (= 0) <= 0.999654233455658)-->node 1: (X[4588,7] (= 1) > 0.999441921710968)-->node 6: (X[4588,3] (= 4) > 3.998718023300171)-->leaf node 8 (Yes)",Growth,Better career opportunity
11589,[ 0  1  6  7 11],node 0-->node 1-->node 6-->node 7-->leaf node 11 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->PerformanceRating-->Yes,"node 0: (X[4589,6] (= 0) <= 0.999654233455658)-->node 1: (X[4589,7] (= 1) > 0.999441921710968)-->node 6: (X[4589,3] (= 3) <= 3.998718023300171)-->node 7: (X[4589,3] (= 3) <= 3.001929998397827)-->leaf node 11 (Yes)",Business Travel ,Business Travel 
11590,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4590,6] (= 1) > 0.999654233455658)-->node 2: (X[4590,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
11591,[0 2 4],node 0-->node 2-->leaf node 4 (No),Gender_Female-->MaritalStatus_Married-->No,"node 0: (X[4591,6] (= 1) > 0.999654233455658)-->node 2: (X[4591,9] (= 1) > 0.9965006709098816)-->leaf node 4 (No)",,
11592,[0 2 3 9],node 0-->node 2-->node 3-->leaf node 9 (No),Gender_Female-->MaritalStatus_Married-->MaritalStatus_Married-->No,"node 0: (X[4592,6] (= 1) > 0.999654233455658)-->node 2: (X[4592,9] (= 0) <= 0.9965006709098816)-->node 3: (X[4592,9] (= 0) <= 0.00488875899463892)-->leaf node 9 (No)",,
11593,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[4593,6] (= 0) <= 0.999654233455658)-->node 1: (X[4593,7] (= 1) > 0.999441921710968)-->node 6: (X[4593,3] (= 4) > 3.998718023300171)-->leaf node 8 (Yes)",Business Travel ,Business Travel 
11594,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4594,6] (= 1) > 0.999654233455658)-->node 2: (X[4594,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Growth,Better career opportunity
11595,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[4595,6] (= 0) <= 0.999654233455658)-->node 1: (X[4595,7] (= 1) > 0.999441921710968)-->node 6: (X[4595,3] (= 4) > 3.998718023300171)-->leaf node 8 (Yes)",Growth,Better career opportunity
11596,[0 2 3 9],node 0-->node 2-->node 3-->leaf node 9 (Yes),Gender_Female-->MaritalStatus_Married-->MaritalStatus_Married-->Yes,"node 0: (X[4596,6] (= 1) > 0.999654233455658)-->node 2: (X[4596,9] (= 0) <= 0.9965006709098816)-->node 3: (X[4596,9] (= 0) <= 0.00488875899463892)-->leaf node 9 (Yes)",Business Travel ,Business Travel 
11597,[0 2 3 9],node 0-->node 2-->node 3-->leaf node 9 (Yes),Gender_Female-->MaritalStatus_Married-->MaritalStatus_Married-->Yes,"node 0: (X[4597,6] (= 1) > 0.999654233455658)-->node 2: (X[4597,9] (= 0) <= 0.9965006709098816)-->node 3: (X[4597,9] (= 0) <= 0.00488875899463892)-->leaf node 9 (Yes)",Business Travel ,Business Travel 
11598,[ 0  1  6  7 11],node 0-->node 1-->node 6-->node 7-->leaf node 11 (No),Gender_Female-->Gender_Male-->PerformanceRating-->PerformanceRating-->No,"node 0: (X[4598,6] (= 0) <= 0.999654233455658)-->node 1: (X[4598,7] (= 1) > 0.999441921710968)-->node 6: (X[4598,3] (= 3) <= 3.998718023300171)-->node 7: (X[4598,3] (= 3) <= 3.001929998397827)-->leaf node 11 (No)",,
11599,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[4599,6] (= 0) <= 0.999654233455658)-->node 1: (X[4599,7] (= 1) > 0.999441921710968)-->node 6: (X[4599,3] (= 4) > 3.998718023300171)-->leaf node 8 (Yes)",Growth,Better career opportunity
11600,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[4600,6] (= 0) <= 0.999654233455658)-->node 1: (X[4600,7] (= 1) > 0.999441921710968)-->node 6: (X[4600,3] (= 4) > 3.998718023300171)-->leaf node 8 (No)",,
11601,[ 0  1  6  7 11],node 0-->node 1-->node 6-->node 7-->leaf node 11 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->PerformanceRating-->Yes,"node 0: (X[4601,6] (= 0) <= 0.999654233455658)-->node 1: (X[4601,7] (= 1) > 0.999441921710968)-->node 6: (X[4601,3] (= 3) <= 3.998718023300171)-->node 7: (X[4601,3] (= 3) <= 3.001929998397827)-->leaf node 11 (Yes)",Business Travel ,Business Travel 
11602,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[4602,6] (= 0) <= 0.999654233455658)-->node 1: (X[4602,7] (= 1) > 0.999441921710968)-->node 6: (X[4602,3] (= 4) > 3.998718023300171)-->leaf node 8 (Yes)",Growth,Better career opportunity
11603,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4603,6] (= 1) > 0.999654233455658)-->node 2: (X[4603,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
11604,[0 2 3 9],node 0-->node 2-->node 3-->leaf node 9 (Yes),Gender_Female-->MaritalStatus_Married-->MaritalStatus_Married-->Yes,"node 0: (X[4604,6] (= 1) > 0.999654233455658)-->node 2: (X[4604,9] (= 0) <= 0.9965006709098816)-->node 3: (X[4604,9] (= 0) <= 0.00488875899463892)-->leaf node 9 (Yes)",Growth,Better career opportunity
11605,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[4605,6] (= 0) <= 0.999654233455658)-->node 1: (X[4605,7] (= 1) > 0.999441921710968)-->node 6: (X[4605,3] (= 4) > 3.998718023300171)-->leaf node 8 (No)",,
11606,[0 2 3 9],node 0-->node 2-->node 3-->leaf node 9 (Yes),Gender_Female-->MaritalStatus_Married-->MaritalStatus_Married-->Yes,"node 0: (X[4606,6] (= 1) > 0.999654233455658)-->node 2: (X[4606,9] (= 0) <= 0.9965006709098816)-->node 3: (X[4606,9] (= 0) <= 0.00488875899463892)-->leaf node 9 (Yes)",Growth,Better career opportunity
11607,[0 2 4],node 0-->node 2-->leaf node 4 (No),Gender_Female-->MaritalStatus_Married-->No,"node 0: (X[4607,6] (= 1) > 0.999654233455658)-->node 2: (X[4607,9] (= 1) > 0.9965006709098816)-->leaf node 4 (No)",,
11608,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4608,6] (= 1) > 0.999654233455658)-->node 2: (X[4608,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
11609,[0 2 4],node 0-->node 2-->leaf node 4 (Yes),Gender_Female-->MaritalStatus_Married-->Yes,"node 0: (X[4609,6] (= 1) > 0.999654233455658)-->node 2: (X[4609,9] (= 1) > 0.9965006709098816)-->leaf node 4 (Yes)",Family Responsibilities,Rigid Maternity Policy
11610,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (Yes),Gender_Female-->Gender_Male-->PerformanceRating-->Yes,"node 0: (X[4610,6] (= 0) <= 0.999654233455658)-->node 1: (X[4610,7] (= 1) > 0.999441921710968)-->node 6: (X[4610,3] (= 5) > 3.998718023300171)-->leaf node 8 (Yes)",Business Travel ,Business Travel 
11611,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[4611,6] (= 0) <= 0.999654233455658)-->node 1: (X[4611,7] (= 1) > 0.999441921710968)-->node 6: (X[4611,3] (= 5) > 3.998718023300171)-->leaf node 8 (No)",,
11612,[0 1 6 8],node 0-->node 1-->node 6-->leaf node 8 (No),Gender_Female-->Gender_Male-->PerformanceRating-->No,"node 0: (X[4612,6] (= 0) <= 0.999654233455658)-->node 1: (X[4612,7] (= 1) > 0.999441921710968)-->node 6: (X[4612,3] (= 5) > 3.998718023300171)-->leaf node 8 (No)",,
11613,[0 2 4],node 0-->node 2-->leaf node 4 (No),Gender_Female-->MaritalStatus_Married-->No,"node 0: (X[4613,6] (= 1) > 0.999654233455658)-->node 2: (X[4613,9] (= 1) > 0.9965006709098816)-->leaf node 4 (No)",,
