UserId,Nodes,Path,Names,Values,ReasonToManager,ReasonInExitInterview 
18330,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->Yes,"node 0: (X[4330,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4330,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4330,7] (= 0) <= 0.9963334798812866)-->node 5: (X[4330,6] (= 1) > 0.9971165657043457)-->leaf node 8 (Yes)",Direction,Strategy 
18331,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->No,"node 0: (X[4331,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4331,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4331,7] (= 1) > 0.9963334798812866)-->leaf node 6 (No)",,
18332,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->No,"node 0: (X[4332,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4332,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4332,7] (= 1) > 0.9963334798812866)-->leaf node 6 (No)",,
18333,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->Yes,"node 0: (X[4333,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4333,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4333,7] (= 0) <= 0.9963334798812866)-->node 5: (X[4333,6] (= 1) > 0.9971165657043457)-->leaf node 8 (Yes)",Direction,Strategy 
18334,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[4334,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4334,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4334,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
18335,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[4335,13] (= 1) > 0.9999042749404907)-->node 2: (X[4335,1] (= 4) > 1.0085302591323853)-->node 10: (X[4335,1] (= 4) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
18336,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->No,"node 0: (X[4336,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4336,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4336,7] (= 0) <= 0.9963334798812866)-->node 5: (X[4336,6] (= 1) > 0.9971165657043457)-->leaf node 8 (No)",,
18337,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[4337,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4337,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4337,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
18338,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->No,"node 0: (X[4338,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4338,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4338,7] (= 0) <= 0.9963334798812866)-->node 5: (X[4338,6] (= 1) > 0.9971165657043457)-->leaf node 8 (No)",,
18339,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[4339,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4339,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4339,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
18340,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[4340,13] (= 1) > 0.9999042749404907)-->node 2: (X[4340,1] (= 3) > 1.0085302591323853)-->node 10: (X[4340,1] (= 3) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
18341,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->Yes,"node 0: (X[4341,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4341,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4341,7] (= 0) <= 0.9963334798812866)-->node 5: (X[4341,6] (= 1) > 0.9971165657043457)-->leaf node 8 (Yes)",Direction,Strategy 
18342,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->No,"node 0: (X[4342,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4342,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4342,7] (= 1) > 0.9963334798812866)-->leaf node 6 (No)",,
18343,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->No,"node 0: (X[4343,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4343,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4343,7] (= 0) <= 0.9963334798812866)-->node 5: (X[4343,6] (= 1) > 0.9971165657043457)-->leaf node 8 (No)",,
18344,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->No,"node 0: (X[4344,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4344,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4344,7] (= 0) <= 0.9963334798812866)-->node 5: (X[4344,6] (= 1) > 0.9971165657043457)-->leaf node 8 (No)",,
18345,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (No),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->No,"node 0: (X[4345,13] (= 1) > 0.9999042749404907)-->node 2: (X[4345,1] (= 4) > 1.0085302591323853)-->node 10: (X[4345,1] (= 4) > 1.9869093894958496)-->leaf node 12 (No)",,
18346,[0 2 9],node 0-->node 2-->leaf node 9 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->Yes,"node 0: (X[4346,13] (= 1) > 0.9999042749404907)-->node 2: (X[4346,1] (= 1) <= 1.0085302591323853)-->leaf node 9 (Yes)",Direction,Strategy 
18347,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[4347,13] (= 1) > 0.9999042749404907)-->node 2: (X[4347,1] (= 3) > 1.0085302591323853)-->node 10: (X[4347,1] (= 3) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
18348,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[4348,13] (= 1) > 0.9999042749404907)-->node 2: (X[4348,1] (= 4) > 1.0085302591323853)-->node 10: (X[4348,1] (= 4) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
18349,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (No),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->No,"node 0: (X[4349,13] (= 1) > 0.9999042749404907)-->node 2: (X[4349,1] (= 3) > 1.0085302591323853)-->node 10: (X[4349,1] (= 3) > 1.9869093894958496)-->leaf node 12 (No)",,
18350,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (No),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->No,"node 0: (X[4350,13] (= 1) > 0.9999042749404907)-->node 2: (X[4350,1] (= 2) > 1.0085302591323853)-->node 10: (X[4350,1] (= 2) > 1.9869093894958496)-->leaf node 12 (No)",,
18351,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->Yes,"node 0: (X[4351,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4351,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4351,7] (= 0) <= 0.9963334798812866)-->node 5: (X[4351,6] (= 1) > 0.9971165657043457)-->leaf node 8 (Yes)",Direction,Strategy 
18352,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->No,"node 0: (X[4352,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4352,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4352,7] (= 1) > 0.9963334798812866)-->leaf node 6 (No)",,
18353,[0 2 9],node 0-->node 2-->leaf node 9 (No),Education_Post-Graduate-->TrainingHoursLastYear-->No,"node 0: (X[4353,13] (= 1) > 0.9999042749404907)-->node 2: (X[4353,1] (= 1) <= 1.0085302591323853)-->leaf node 9 (No)",,
18354,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->Yes,"node 0: (X[4354,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4354,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4354,7] (= 0) <= 0.9963334798812866)-->node 5: (X[4354,6] (= 1) > 0.9971165657043457)-->leaf node 8 (Yes)",Direction,Strategy 
18355,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->No,"node 0: (X[4355,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4355,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4355,7] (= 1) > 0.9963334798812866)-->leaf node 6 (No)",,
18356,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->No,"node 0: (X[4356,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4356,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4356,7] (= 1) > 0.9963334798812866)-->leaf node 6 (No)",,
18357,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[4357,13] (= 1) > 0.9999042749404907)-->node 2: (X[4357,1] (= 2) > 1.0085302591323853)-->node 10: (X[4357,1] (= 2) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
18358,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[4358,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4358,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4358,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
18359,[0 2 9],node 0-->node 2-->leaf node 9 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->Yes,"node 0: (X[4359,13] (= 1) > 0.9999042749404907)-->node 2: (X[4359,1] (= 1) <= 1.0085302591323853)-->leaf node 9 (Yes)",Direction,Strategy 
18360,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->Yes,"node 0: (X[4360,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4360,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4360,7] (= 0) <= 0.9963334798812866)-->node 5: (X[4360,6] (= 1) > 0.9971165657043457)-->leaf node 8 (Yes)",Direction,Strategy 
18361,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[4361,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4361,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4361,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
18362,[0 2 9],node 0-->node 2-->leaf node 9 (No),Education_Post-Graduate-->TrainingHoursLastYear-->No,"node 0: (X[4362,13] (= 1) > 0.9999042749404907)-->node 2: (X[4362,1] (= 1) <= 1.0085302591323853)-->leaf node 9 (No)",,
18363,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->No,"node 0: (X[4363,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4363,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4363,7] (= 1) > 0.9963334798812866)-->leaf node 6 (No)",,
18364,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[4364,13] (= 1) > 0.9999042749404907)-->node 2: (X[4364,1] (= 4) > 1.0085302591323853)-->node 10: (X[4364,1] (= 4) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
18365,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->Yes,"node 0: (X[4365,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4365,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4365,7] (= 0) <= 0.9963334798812866)-->node 5: (X[4365,6] (= 1) > 0.9971165657043457)-->leaf node 8 (Yes)",Direction,Strategy 
18366,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->No,"node 0: (X[4366,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4366,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4366,7] (= 0) <= 0.9963334798812866)-->node 5: (X[4366,6] (= 1) > 0.9971165657043457)-->leaf node 8 (No)",,
18367,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (No),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->No,"node 0: (X[4367,13] (= 1) > 0.9999042749404907)-->node 2: (X[4367,1] (= 4) > 1.0085302591323853)-->node 10: (X[4367,1] (= 4) > 1.9869093894958496)-->leaf node 12 (No)",,
18368,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[4368,13] (= 1) > 0.9999042749404907)-->node 2: (X[4368,1] (= 2) > 1.0085302591323853)-->node 10: (X[4368,1] (= 2) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
18369,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (No),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->No,"node 0: (X[4369,13] (= 1) > 0.9999042749404907)-->node 2: (X[4369,1] (= 2) > 1.0085302591323853)-->node 10: (X[4369,1] (= 2) > 1.9869093894958496)-->leaf node 12 (No)",,
18370,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->Yes,"node 0: (X[4370,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4370,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4370,7] (= 0) <= 0.9963334798812866)-->node 5: (X[4370,6] (= 1) > 0.9971165657043457)-->leaf node 8 (Yes)",Direction,Strategy 
18371,[0 2 9],node 0-->node 2-->leaf node 9 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->Yes,"node 0: (X[4371,13] (= 1) > 0.9999042749404907)-->node 2: (X[4371,1] (= 1) <= 1.0085302591323853)-->leaf node 9 (Yes)",Direction,Strategy 
18372,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[4372,13] (= 1) > 0.9999042749404907)-->node 2: (X[4372,1] (= 2) > 1.0085302591323853)-->node 10: (X[4372,1] (= 2) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
18373,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->No,"node 0: (X[4373,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4373,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4373,7] (= 1) > 0.9963334798812866)-->leaf node 6 (No)",,
18374,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[4374,13] (= 1) > 0.9999042749404907)-->node 2: (X[4374,1] (= 4) > 1.0085302591323853)-->node 10: (X[4374,1] (= 4) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
18375,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[4375,13] (= 1) > 0.9999042749404907)-->node 2: (X[4375,1] (= 4) > 1.0085302591323853)-->node 10: (X[4375,1] (= 4) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
18376,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->No,"node 0: (X[4376,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4376,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4376,7] (= 1) > 0.9963334798812866)-->leaf node 6 (No)",,
18377,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[4377,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4377,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4377,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
18378,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->No,"node 0: (X[4378,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4378,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4378,7] (= 1) > 0.9963334798812866)-->leaf node 6 (No)",,
18379,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (No),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->No,"node 0: (X[4379,13] (= 1) > 0.9999042749404907)-->node 2: (X[4379,1] (= 4) > 1.0085302591323853)-->node 10: (X[4379,1] (= 4) > 1.9869093894958496)-->leaf node 12 (No)",,
18380,[0 2 9],node 0-->node 2-->leaf node 9 (No),Education_Post-Graduate-->TrainingHoursLastYear-->No,"node 0: (X[4380,13] (= 1) > 0.9999042749404907)-->node 2: (X[4380,1] (= 1) <= 1.0085302591323853)-->leaf node 9 (No)",,
18381,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->No,"node 0: (X[4381,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4381,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4381,7] (= 1) > 0.9963334798812866)-->leaf node 6 (No)",,
18382,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->No,"node 0: (X[4382,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4382,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4382,7] (= 0) <= 0.9963334798812866)-->node 5: (X[4382,6] (= 1) > 0.9971165657043457)-->leaf node 8 (No)",,
18383,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->Yes,"node 0: (X[4383,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4383,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4383,7] (= 0) <= 0.9963334798812866)-->node 5: (X[4383,6] (= 1) > 0.9971165657043457)-->leaf node 8 (Yes)",Direction,Strategy 
18384,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[4384,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4384,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4384,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
18385,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[4385,13] (= 1) > 0.9999042749404907)-->node 2: (X[4385,1] (= 4) > 1.0085302591323853)-->node 10: (X[4385,1] (= 4) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
18386,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (No),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->No,"node 0: (X[4386,13] (= 1) > 0.9999042749404907)-->node 2: (X[4386,1] (= 4) > 1.0085302591323853)-->node 10: (X[4386,1] (= 4) > 1.9869093894958496)-->leaf node 12 (No)",,
18387,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[4387,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4387,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4387,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
18388,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (No),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->No,"node 0: (X[4388,13] (= 1) > 0.9999042749404907)-->node 2: (X[4388,1] (= 2) > 1.0085302591323853)-->node 10: (X[4388,1] (= 2) > 1.9869093894958496)-->leaf node 12 (No)",,
18389,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->No,"node 0: (X[4389,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4389,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4389,7] (= 1) > 0.9963334798812866)-->leaf node 6 (No)",,
18390,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[4390,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4390,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4390,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
18391,[0 2 9],node 0-->node 2-->leaf node 9 (No),Education_Post-Graduate-->TrainingHoursLastYear-->No,"node 0: (X[4391,13] (= 1) > 0.9999042749404907)-->node 2: (X[4391,1] (= 1) <= 1.0085302591323853)-->leaf node 9 (No)",,
18392,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (No),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->No,"node 0: (X[4392,13] (= 1) > 0.9999042749404907)-->node 2: (X[4392,1] (= 2) > 1.0085302591323853)-->node 10: (X[4392,1] (= 2) > 1.9869093894958496)-->leaf node 12 (No)",,
18393,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[4393,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4393,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4393,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
18394,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->No,"node 0: (X[4394,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4394,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4394,7] (= 1) > 0.9963334798812866)-->leaf node 6 (No)",,
18395,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->Yes,"node 0: (X[4395,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4395,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4395,7] (= 0) <= 0.9963334798812866)-->node 5: (X[4395,6] (= 1) > 0.9971165657043457)-->leaf node 8 (Yes)",Direction,Strategy 
18396,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[4396,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4396,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4396,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
18397,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->No,"node 0: (X[4397,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4397,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4397,7] (= 0) <= 0.9963334798812866)-->node 5: (X[4397,6] (= 1) > 0.9971165657043457)-->leaf node 8 (No)",,
18398,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->Yes,"node 0: (X[4398,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4398,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4398,7] (= 0) <= 0.9963334798812866)-->node 5: (X[4398,6] (= 1) > 0.9971165657043457)-->leaf node 8 (Yes)",Direction,Strategy 
18399,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->Yes,"node 0: (X[4399,13] (= 0) <= 0.9999042749404907)-->node 1: (X[4399,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[4399,7] (= 0) <= 0.9963334798812866)-->node 5: (X[4399,6] (= 1) > 0.9971165657043457)-->leaf node 8 (Yes)",Direction,Strategy 
18400,[0 2 9],node 0-->node 2-->leaf node 9 (No),Education_Post-Graduate-->TrainingHoursLastYear-->No,"node 0: (X[4400,13] (= 1) > 0.9999042749404907)-->node 2: (X[4400,1] (= 1) <= 1.0085302591323853)-->leaf node 9 (No)",,
